Profundidade COT IH IO OF_class
6318.9816 2.155095 514.204813 34.398513 1
6319.4816 3.597062 397.123917 81.587202 2
6319.9816 2.154069 511.963072 35.300248 1
6320.4816 2.329558 487.972732 44.950294 2
6320.9816 2.575674 463.336887 54.859994 2
6321.4816 2.958613 431.500765 67.665984 2
6321.9816 3.567247 399.1121 80.960844 2
6322.4816 2.150557 517.395334 33.115135 1
6322.9816 1.913524 545.305615 21.888303 0
6323.4816 2.835406 438.564313 64.824692 2
6323.9816 2.982504 435.37018 66.109523 2
6324.4816 3.059985 431.024762 67.857455 2
6324.9816 2.108286 524.73253 30.163769 1
6325.4816 2.143433 517.557738 33.049809 2
6325.9816 2.280103 501.06216 39.685109 1
6326.4816 3.126626 428.72155 68.783916 2
6326.9816 2.947746 438.727771 64.758942 2
6327.4816 2.355698 494.58851 42.289116 2
6327.9816 2.455991 484.657273 46.283928 1
6328.4816 2.321863 498.909584 40.550976 1
6328.9816 2.650055 467.008976 53.382906 2
6329.4816 2.943065 441.010361 63.840776 2
6329.9816 2.148939 513.293563 34.765061 1
6330.4816 2.316167 491.370949 43.583371 2
6330.9816 2.616745 457.606096 57.165188 2
6331.4816 3.423706 404.160154 78.663669 2
6331.9816 2.850102 445.147275 62.176714 2
6332.4816 3.092588 428.580156 68.840791 2
6332.9816 2.378676 488.317434 44.811639 1
6333.4816 2.76739 454.505879 58.412242 2
6333.9816 3.237676 412.706818 75.225797 2
6334.4816 2.098055 519.994082 32.069796 1
6334.9816 2.09969 527.274337 29.141334 0
6335.4816 2.484257 485.181399 46.0731 1
6335.9816 3.297412 417.624495 73.247675 2
6336.4816 2.125232 524.758655 30.15326 1
6336.9816 2.714931 460.728471 55.909222 2
6337.4816 2.387766 488.86824 44.590079 2
6337.9816 2.030415 527.939633 28.873721 0
6338.4816 1.998452 537.048691 25.209628 0
6338.9816 2.742136 455.222525 58.123973 2
6339.4816 2.833231 445.039381 62.220114 2
6339.9816 1.999726 532.50956 27.03548 0
6340.4816 1.978835 537.227687 25.137627 0
6340.9816 2.279184 494.228705 42.433847 1
6341.4816 2.338442 487.632277 45.087241 1
6341.9816 2.488719 469.659358 52.316797 1
6342.4816 1.953421 538.125682 24.776411 0
6342.9816 2.394784 481.904819 47.391095 1
6343.4816 2.752414 451.008543 59.819035 2
6343.9816 3.356589 409.120494 76.668386 2
6344.4816 3.02021 422.926868 71.114811 2
6344.9816 1.928559 541.931944 23.245353 0
6345.4816 2.321784 488.18745 44.863925 1
6345.9816 2.326126 488.993044 44.539877 2
6346.4816 2.378288 482.961271 46.96614 1
6346.9816 3.032457 425.87856 69.927501 2
6347.4816 2.275127 498.420354 40.747768 1
6347.9816 2.240284 500.243003 40.014612 2
6348.4816 2.77986 448.070893 61.000697 2
6348.9816 2.294682 497.716256 41.030989 1
6349.4816 2.478995 475.246481 50.069393 1
6349.9816 2.340642 486.742163 45.445287 1
6350.4816 1.892084 548.414383 20.63781 0
6350.9816 1.958489 539.901833 24.061959 0
6351.4816 2.110123 518.370508 32.722874 1
6351.9816 2.013427 537.865355 24.881127 0
6352.4816 2.750791 452.841771 59.081625 2
6352.9816 2.644823 455.932394 57.83843 2
6353.4816 2.031345 529.983078 28.051751 0
6353.9816 2.259665 492.263354 43.224404 1
6354.4816 2.287187 491.420022 43.563632 1
6354.9816 2.148138 509.446524 36.312522 1
6355.4816 1.961843 537.729937 24.935598 0
6355.9816 2.113819 515.711191 33.792577 1
6356.4816 1.93567 542.178427 23.146206 0
6356.9816 2.127307 511.223784 35.597624 2
6357.4816 2.388571 482.025798 47.342432 1
6357.9816 2.335993 490.823169 43.803714 1
6358.4816 2.068471 523.024484 30.850826 1
6358.9816 2.820756 442.400498 63.281597 2
6359.4816 2.077577 527.194502 29.173447 0
6359.9816 2.073766 527.835801 28.915487 0
6360.4816 2.802942 443.352178 62.898787 2
6360.9816 2.404684 475.164789 50.102254 2
6361.4816 2.136801 512.247918 35.185669 1
6361.9816 2.08084 525.178254 29.984478 0
6362.4816 1.969095 540.060118 23.99829 0
6362.9816 2.012063 531.747547 27.341998 0
6363.4816 2.273681 493.368838 42.779726 1
6363.9816 2.310608 490.263048 44.029021 1
6364.4816 1.919204 548.523258 20.594015 0
6364.9816 2.167966 510.487439 35.893817 2
6365.4816 2.026998 526.828289 29.320756 0
6365.9816 2.351668 483.213993 46.864484 1
6366.4816 2.437142 478.216256 48.874809 1
6366.9816 2.079856 521.517067 31.45718 2
6367.4816 2.059182 528.227739 28.757831 0
6367.9816 2.280097 498.793517 40.597664 1
6368.4816 2.644522 460.711671 55.915979 2
6368.9816 2.851319 441.256474 63.741778 2
6369.4816 2.29724 498.099015 40.877025 1
6369.9816 2.275864 501.864845 39.362231 1
6370.4816 2.002138 534.783225 26.120905 0
6370.9816 2.73755 442.392978 63.284622 2
6371.4816 2.256102 496.471301 41.531769 1
6371.9816 2.521473 470.491838 51.981935 2
6372.4816 2.433393 478.353816 48.819476 2
6372.9816 2.137166 515.612675 33.832205 1
6373.4816 2.761363 446.756726 61.529317 2
6373.9816 2.048854 529.277232 28.335675 0
6374.4816 2.769283 449.098263 60.58744 2
6374.9816 2.405304 482.286533 47.237552 2
6375.4816 2.18608 509.007592 36.489081 1
6375.9816 3.371885 405.631018 78.072017 2
6376.4816 3.539958 402.031211 80.00444 2
6376.9816 3.102126 422.731304 73.943969 2
6377.4816 2.71077 455.446461 63.881516 2
6377.9816 3.542938 399.544555 80.866288 4
6378.4816 3.417146 398.82331 81.423737 2
6378.9816 3.388636 405.481634 79.169714 2
6379.4816 3.507407 401.302736 80.336039 2
6379.9816 3.433065 402.923445 79.951267 2
6380.4816 3.420583 405.509506 79.078951 2
6380.9816 3.50339 401.81454 80.166827 2
6381.4816 3.504927 401.494317 80.275031 2
6381.9816 3.441793 403.585781 79.698135 2
6382.4816 3.406442 405.586701 79.087658 2
6382.9816 3.431034 404.358724 79.454855 2
6383.4816 3.489615 400.619715 80.617419 2
6383.9816 3.559662 398.405173 81.225401 2
6384.4816 3.119252 424.013227 70.677825 2
6384.9816 3.581849 399.380463 80.833482 2
6385.4816 3.486362 402.363435 80.016027 2
6385.9816 3.481941 402.378487 80.021475 2
6386.4816 3.355613 408.404821 76.956263 2
6386.9816 3.586271 398.50366 80.938977 4
6387.4816 3.538123 399.948172 80.736556 2
6387.9816 3.392698 407.856155 78.329675 2
6388.4816 3.331735 411.615661 77.174663 2
6388.9816 3.351797 406.846962 78.788022 2
6389.4816 3.472509 403.572557 78.900027 2
6389.9816 3.548022 397.337538 81.408046 2
6390.4816 3.48337 403.073978 79.77501 2
6390.9816 3.389165 408.269684 78.194224 2
6391.4816 3.466528 404.04335 79.477315 2
6391.9816 3.512077 404.347196 79.261168 2
6392.4816 3.387568 409.803232 77.662494 2
6392.9816 3.38062 410.099771 77.576721 2
6393.4816 3.421309 410.309026 77.400189 2
6393.9816 3.425033 406.374652 78.765505 2
6394.4816 3.5244 405.862984 78.702289 4
6394.9816 3.410106 400.989291 80.684709 2
6395.4816 3.200522 416.613764 73.654239 2
6395.9816 3.540256 397.983448 81.41802 4
6396.4816 3.525545 393.6408 82.969979 2
6396.9816 2.724427 451.334456 59.687938 2
6397.4816 3.581713 396.511853 81.740176 2
6397.9816 2.906682 438.197434 64.972268 2
6398.4816 3.436056 400.376137 80.185779 2
6398.9816 3.23445 408.991902 78.356789 2
6399.4816 3.308463 410.615246 77.586269 2
6399.9816 3.284463 414.936225 74.329024 2
6400.4816 2.833313 442.163966 63.376742 2
6400.9816 3.394136 407.01973 77.513412 2
6401.4816 3.476191 404.493467 79.296472 2
6401.9816 3.180925 417.308715 75.603851 2
6402.4816 3.284041 413.075354 76.792793 2
6402.9816 3.460754 404.976287 79.165498 2
6403.4816 3.526549 402.437306 79.894128 2
6403.9816 3.639978 397.428836 81.384306 4
6404.4816 3.512718 402.275313 79.98355 2
6404.9816 3.532237 403.149073 79.632015 2
6405.4816 3.460827 407.140798 78.409044 2
6405.9816 3.506547 403.104148 79.708686 2
6406.4816 3.451165 407.079615 78.454203 2
6406.9816 3.216198 417.170104 75.550926 2
6407.4816 3.553433 400.842321 80.388345 2
6407.9816 3.521854 404.635656 79.137144 4
6408.4816 3.482058 406.882248 78.447587 2
6408.9816 3.434671 408.093387 78.1409 2
6409.4816 3.611286 398.642193 81.024529 2
6409.9816 2.833729 445.77738 61.923256 2
6410.4816 2.701421 456.310991 57.686141 2
6410.9816 2.894512 439.720294 64.359702 2
6411.4816 2.963633 435.373931 66.108014 2
6411.9816 3.558674 397.490151 81.547402 2
6412.4816 3.600169 398.869627 80.970202 2
6412.9816 3.614655 399.265075 80.79931 2
6413.4816 3.557867 401.179858 80.260099 2
6413.9816 3.581918 400.62304 80.39917 4
6414.4816 3.497225 405.946625 78.737879 2
6414.9816 3.414701 407.696225 78.329722 2
6415.4816 3.486216 401.873871 80.187435 2
6415.9816 2.481571 474.486447 50.375115 1
6416.4816 2.071315 522.240948 31.166001 2
6416.9816 3.425715 406.031752 78.883605 2
6417.4816 3.312537 407.60179 78.628237 2
6417.9816 3.559324 400.875954 79.984729 2
6418.4816 3.457902 401.83558 80.269859 2
6418.9816 2.68443 455.563242 57.986921 2
6419.4816 3.111953 422.12271 71.438281 2
6419.9816 3.313918 412.450565 75.328874 2
6420.4816 3.439968 405.02049 79.201382 2
6420.9816 2.876247 430.874424 71.843006 2
6421.4816 2.645294 443.83526 68.206871 2
6421.9816 2.98662 424.56707 73.669061 2
6422.4816 3.279401 409.25808 78.139205 2
6422.9816 3.057205 427.912901 69.109193 2
6423.4816 3.230388 417.432061 73.325081 2
6423.9816 3.422152 406.415126 77.756612 2
6424.4816 3.508287 402.892833 79.173445 2
6424.9816 2.696247 455.649797 57.952104 2
6425.4816 3.008417 432.94228 67.086139 2
6425.9816 3.58788 399.685909 80.712963 2
6426.4816 3.575076 397.238259 81.597512 2
6426.9816 3.26552 415.527019 74.091379 2
6427.4816 3.503027 400.962628 80.465353 2
6427.9816 3.528021 401.17001 80.333439 2
6428.4816 3.677434 399.014295 80.748092 2
6428.9816 3.614288 399.68597 80.653076 4
6429.4816 3.644117 397.992822 81.178078 2
6429.9816 3.619746 396.44397 81.773558 2
6430.4816 3.636061 401.386011 80.01038 4
6430.9816 2.864756 443.793661 62.721202 2
6431.4816 3.265337 414.971943 74.314656 2
6431.9816 3.52918 402.379395 79.908149 2
6432.4816 3.633525 397.109068 81.510377 4
6432.9816 3.119485 426.572203 69.648485 2
6433.4816 2.935394 440.338783 64.110917 2
6433.9816 2.87075 442.257162 63.339254 2
6434.4816 3.39304 411.603801 75.669482 2
6434.9816 3.210803 421.903074 71.526629 2
6435.4816 3.550954 403.599564 78.889164 4
6435.9816 3.560736 405.207386 78.846234 2
6436.4816 3.691699 399.453655 80.56369 2
6436.9816 3.658784 399.332359 80.67771 2
6437.4816 3.555586 403.409525 79.48636 2
6437.9816 3.556572 403.462737 79.465475 4
6438.4816 3.358413 406.090623 79.035006 2
6438.9816 3.062039 420.892621 74.710466 2
6439.4816 3.438918 399.941937 80.978426 2
6439.9816 3.345451 400.455566 81.037798 2
6440.4816 3.500277 394.991762 82.558153 4
6440.9816 3.122173 410.217592 78.255384 2
6441.4816 3.260971 404.320563 79.915025 2
6441.9816 3.275958 403.38122 80.201987 2
6442.4816 3.575771 396.366701 81.900432 2
6442.9816 2.893132 442.801887 63.12014 2
6443.4816 2.975076 437.492028 65.256016 2
6443.9816 2.455333 484.612206 46.302057 1
6444.4816 3.116098 423.199132 71.005293 2
6444.9816 3.071058 432.884258 67.109478 2
6445.4816 3.603044 399.699454 80.457972 2
6445.9816 3.255005 421.517428 71.681754 2
6446.4816 3.022801 435.61027 66.012948 2
6446.9816 3.07114 431.99238 67.468234 2
6447.4816 2.281302 498.5706 40.687332 2
6447.9816 1.945473 543.80834 22.490578 0
6448.4816 3.501456 400.018234 80.799087 2
6448.9816 3.512164 402.245082 79.995433 4
6449.4816 3.496133 405.561574 78.099951 2
6449.9816 3.467952 405.140904 78.269164 2
6450.4816 2.736199 453.122402 58.968742 2
6450.9816 2.788418 447.865779 61.083204 2
6451.4816 3.005465 431.807282 67.542689 2
6451.9816 2.624253 463.584948 54.760212 2
6452.4816 2.272918 495.050271 42.103374 1
6452.9816 2.361496 488.547322 44.719167 1
6453.4816 2.299654 502.005731 39.30556 1
6453.9816 3.274538 417.696329 73.21878 2
6454.4816 3.351451 410.093591 76.27696 2
6454.9816 3.081957 426.556874 69.654651 2
6455.4816 2.18401 509.193576 36.414269 1
6455.9816 2.421735 478.836256 48.625416 1
6456.4816 2.732685 452.560609 59.194721 2
6456.9816 3.068463 426.297704 69.758901 2
6457.4816 3.480323 404.659542 78.462791 2
6457.9816 3.479106 404.288104 78.612201 2
6458.4816 3.515308 402.395823 79.935278 2
6458.9816 2.310481 494.736453 42.229606 2
6459.4816 3.466149 395.42853 82.488239 2
6459.9816 3.533042 398.823025 81.141631 2
6460.4816 3.36553 409.89964 76.354976 2
6460.9816 3.606013 398.590835 81.054379 2
6461.4816 3.519216 401.788505 79.617657 2
6461.9816 3.555165 400.357247 80.553797 2
6462.4816 3.122782 432.32143 67.335874 2
6462.9816 3.534686 403.303278 79.57237 2
6463.4816 3.505106 399.193548 81.078487 2
6463.9816 3.120678 424.964456 70.295196 2
6464.4816 3.009816 431.257279 67.763926 2
6464.9816 2.126594 516.553912 33.453595 1
6465.4816 2.269216 501.809493 39.384496 2
6465.9816 2.249584 507.004617 37.294772 1
6466.4816 2.493526 478.543834 48.743042 1
6466.9816 2.417298 488.606185 44.69549 2
6467.4816 2.643594 463.169487 54.92733 2
6467.9816 2.999109 433.28955 66.946451 2
6468.4816 3.282924 415.279056 74.191121 2
6468.9816 3.600495 399.095561 80.890522 2
6469.4816 2.40718 491.782457 43.417843 1
6469.9816 2.823955 447.010835 61.427102 2
6470.4816 3.149133 426.560412 69.653227 2
6470.9816 2.418317 484.020366 46.540122 1
6471.4816 3.630453 397.04271 81.540409 2
6471.9816 2.269756 498.923174 40.54551 1
6472.4816 2.345903 492.201694 43.249206 1
6472.9816 2.895909 439.666083 64.381508 2
6473.4816 3.50925 400.480235 80.619018 4
6473.9816 3.494287 401.948929 80.141731 2
6474.4816 3.521502 397.51724 81.625134 2
6474.9816 2.64301 463.090383 54.959149 2
6475.4816 2.536112 472.635461 51.119669 2
6475.9816 2.458949 481.045436 47.73678 1
6476.4816 2.690387 454.590796 58.378084 2
6476.9816 1.990718 536.025247 25.621305 0
6477.4816 2.853519 444.270657 62.529331 2
6477.9816 2.210087 508.528303 36.681874 2
6478.4816 2.193977 507.775104 36.984846 1
6478.9816 2.732174 455.377682 58.061562 2
6479.4816 2.732391 452.548477 59.199601 2
6479.9816 2.450136 476.531961 49.552312 1
6480.4816 2.34811 488.661848 44.673099 2
6480.9816 2.362101 489.395002 44.37819 2
6481.4816 2.408257 479.804429 48.235971 1
6481.9816 2.464691 476.085189 49.732025 1
6482.4816 2.342822 494.983759 42.130129 2
6482.9816 2.39987 489.083355 44.503549 1
6483.4816 2.343561 495.452128 41.941728 1
6483.9816 3.562515 396.721257 81.655944 2
6484.4816 2.305691 499.814738 40.186881 2
6484.9816 2.096341 525.785543 29.740197 0
6485.4816 2.60184 466.967528 53.399579 2
6485.9816 2.672993 454.835777 58.279541 2
6486.4816 2.498134 477.364949 49.217245 1
6486.9816 2.168546 509.355488 36.349141 1
6487.4816 2.043345 537.069135 25.201404 0
6487.9816 2.985539 427.038925 69.460747 2
6488.4816 2.39259 482.806603 47.028355 1
6488.9816 2.974457 435.174443 66.188258 2
6489.4816 2.398854 485.342286 46.008384 1
6489.9816 2.774158 452.189882 59.343845 2
6490.4816 3.516613 396.367576 81.798211 2
6490.9816 2.463601 478.133731 48.908005 2
6491.4816 1.983215 535.863793 25.68625 0
6491.9816 2.034854 531.66671 27.374514 0
6492.4816 2.00854 537.923235 24.857845 0
6492.9816 1.990624 541.246544 23.521053 0
6493.4816 3.566735 401.304646 79.812288 2
6493.9816 2.958052 436.270233 65.747479 2
6494.4816 2.005523 530.933428 27.669475 0
6494.9816 2.246608 496.216396 41.634304 1
6495.4816 3.556045 402.307388 79.870377 2
6495.9816 3.656304 401.240554 80.016439 4
6496.4816 2.499931 468.979366 52.590322 1
6496.9816 2.331504 487.947029 44.960633 2
6497.4816 2.437482 475.066476 50.141799 1
6497.9816 2.595433 460.584847 55.966994 2
6498.4816 2.132121 516.970987 33.285828 2
6498.9816 2.061277 524.593199 30.219814 1
6499.4816 1.941369 547.721532 20.916508 0
6499.9816 2.076198 526.180093 29.581491 0
6500.4816 1.944033 544.012528 22.408444 0
6500.9816 1.944311 545.635373 21.755659 0
6501.4816 2.012835 535.598619 25.792915 0
6501.9816 2.114435 519.008882 32.46609 1
6502.4816 2.018078 533.940176 26.460019 0
6502.9816 2.003316 536.759547 25.325935 0
6503.4816 1.982405 540.211539 23.937381 0
6503.9816 2.06102 525.96556 29.667786 0
6504.4816 1.975881 539.027105 24.413816 0
6504.9816 2.030673 532.098662 27.200763 0
6505.4816 1.953337 543.464243 22.62899 0
6505.9816 1.974821 541.48496 23.425151 0
6506.4816 2.01014 532.323562 27.110298 0
6506.9816 1.936681 547.514346 20.999847 0
6507.4816 2.126309 516.081915 33.643454 1
6507.9816 2.389436 484.625454 46.296728 2
6508.4816 2.772822 447.88211 61.076634 2
6508.9816 2.475852 476.763415 49.459211 1
6509.4816 2.743785 449.373098 60.476889 2
6509.9816 2.488932 475.856577 49.823984 1
6510.4816 2.367384 486.202301 45.662445 1
6510.9816 2.958458 425.724792 69.989354 2
6511.4816 3.038977 415.002281 76.841392 2
6511.9816 3.018241 427.303765 72.609745 2
6512.4816 3.062186 426.475169 72.759476 2
6512.9816 2.932049 431.799159 71.325386 2
6513.4816 3.481887 405.585062 78.901237 2
6513.9816 3.661566 400.458206 80.278236 2
6514.4816 2.399946 490.109113 44.090941 1
6514.9816 2.472688 482.776062 47.04064 1
6515.4816 2.520704 485.610981 45.900302 2
6515.9816 2.473882 491.696459 43.452436 1
6516.4816 2.323059 509.462235 36.306202 2
6516.9816 2.194176 525.587345 29.819922 0
6517.4816 2.046301 531.246821 27.543413 0
6517.9816 3.27649 412.749153 75.208768 2
6518.4816 3.547364 394.240273 82.709238 4
6518.9816 3.572007 397.170002 81.628427 2
6519.4816 3.457923 401.535672 80.374595 2
6519.9816 3.03132 424.288213 70.567213 2
6520.4816 2.911605 437.504586 65.250964 2
6520.9816 3.401271 402.002462 80.353103 2
6521.4816 3.069726 425.072532 73.225974 2
6521.9816 2.473092 494.761644 42.219474 1
6522.4816 2.031618 535.227863 25.942051 0
6522.9816 1.993884 539.756553 24.120398 0
6523.4816 2.054121 526.94234 29.274879 0
6523.9816 2.082886 526.099231 29.614017 0
6524.4816 1.98354 542.112873 23.172575 0
6524.9816 1.94527 545.973601 21.619608 0
6525.4816 2.024617 531.179239 27.570598 0
6525.9816 2.080774 523.723686 30.569574 1
6526.4816 2.046512 529.937817 28.069957 0
6526.9816 2.032841 533.369838 26.689436 0
6527.4816 2.037349 530.485326 27.849723 0
6527.9816 2.090245 521.434188 31.490518 2
6528.4816 1.961906 538.598132 24.586369 0
6528.9816 2.08498 522.093042 31.225496 2
6529.4816 2.004667 535.965316 25.645412 0
6529.9816 2.018081 535.366161 25.886421 0
6530.4816 2.0087 534.923035 26.064667 0
6530.9816 2.046153 527.536892 29.035722 0
6531.4816 2.178763 508.741477 36.596125 2
6531.9816 2.23467 501.319394 39.581637 2
6532.4816 2.165669 511.390846 35.530424 2
6532.9816 2.407075 481.757824 47.450223 1
6533.4816 2.523913 471.157404 51.714213 2
6533.9816 3.236408 411.758922 75.607085 2
6534.4816 3.515374 394.307089 82.761306 2
6534.9816 2.780446 446.201248 61.752756 2
