Profundidade[m]	Produtividade_Primaria[gC/m²/yr]
6201.5852	781.737332
6201.7376	781.0897573
6201.89	781.0897573
6202.0424	781.0897573
6202.1948	781.0897573
6202.3472	781.0897573
6202.4996	781.737332
6202.652	781.0897573
6202.8044	781.0897573
6202.9568	781.0897573
6203.1092	781.0897573
6203.2616	781.0897573
6203.414	781.0897573
6203.5664	781.737332
6203.7188	781.0897573
6203.8712	781.0897573
6204.0236	781.0897573
6204.176	781.0897573
6204.3284	781.0897573
6204.4808	781.737332
6204.6332	781.0897573
6204.7856	781.0897573
6204.938	781.0897573
6205.0904	781.0897573
6205.2428	781.0897573
6205.3952	781.737332
6205.5476	781.0897573
6205.7	781.0897573
6205.8524	781.0897573
6206.0048	781.0897573
6206.1572	781.0897573
6206.3096	781.737332
6206.462	781.0897573
6206.6144	781.0897573
6206.7668	781.0897573
6206.9192	781.0897573
6207.0716	781.0897573
6207.224	781.737332
6207.3764	781.0897573
6207.5288	781.0897573
6207.6812	781.0897573
6207.8336	781.0897573
6207.986	781.0897573
6208.1384	781.737332
6208.2908	781.0897573
6208.4432	781.0897573
6208.5956	781.0897573
6208.748	781.0897573
6208.9004	781.0897573
6209.0528	781.737332
6209.2052	781.0897573
6209.3576	781.0897573
6209.51	781.0897573
6209.6624	781.0897573
6209.8148	781.0897573
6209.9672	781.737332
6210.1196	781.0897573
6210.272	781.0897573
6210.4244	781.0897573
6210.5768	781.0897573
6210.7292	781.0897573
6210.8816	781.737332
6211.034	781.0897573
6211.1864	781.0897573
6211.3388	781.0897573
6211.4912	781.0897573
6211.6436	781.0897573
6211.796	781.0897573
6211.9484	781.737332
6212.1008	781.0897573
6212.2532	781.0897573
6212.4056	781.0897573
6212.558	781.0897573
6212.7104	781.0897573
6212.8628	781.737332
6213.0152	781.0897573
6213.1676	781.0897573
6213.32	781.0897573
6213.4724	781.0897573
6213.6248	781.0897573
6213.7772	781.737332
6213.9296	781.0897573
6214.082	781.0897573
6214.2344	781.0897573
6214.3868	781.0897573
6214.5392	781.0897573
6214.6916	781.737332
6214.844	781.0897573
6214.9964	781.0897573
6215.1488	781.0897573
6215.3012	781.0897573
6215.4536	781.0897573
6215.606	781.737332
6215.7584	781.0897573
6215.9108	781.0897573
6216.0632	781.0897573
6216.2156	781.0897573
6216.368	781.0897573
6216.5204	781.737332
6216.6728	781.0897573
6216.8252	781.0897573
6216.9776	781.0897573
6217.13	781.0897573
6217.2824	781.0897573
6217.4348	781.737332
6217.5872	781.0897573
6217.7396	781.0897573
6217.892	781.0897573
6218.0444	781.0897573
6218.1968	781.0897573
6218.3492	781.737332
6218.5016	781.0897573
6218.654	781.0897573
6218.8064	781.0897573
6218.9588	781.0897573
6219.1112	781.0897573
6219.2636	781.737332
6219.416	781.0897573
6219.5684	781.0897573
6219.7208	781.0897573
6219.8732	781.0897573
6220.0256	781.0897573
6220.178	781.0897573
6220.3304	781.737332
6220.4828	781.0897573
6220.6352	781.0897573
6220.7876	781.0897573
6220.94	781.0897573
6221.0924	781.0897573
6221.2448	781.737332
6221.3972	781.0897573
6221.5496	781.0897573
6221.702	781.0897573
6221.8544	781.0897573
6222.0068	781.0897573
6222.1592	781.737332
6222.3116	781.0897573
6222.464	781.0897573
6222.6164	781.0897573
6222.7688	781.0897573
6222.9212	781.0897573
6223.0736	781.737332
6223.226	781.0897573
6223.3784	781.0897573
6223.5308	781.0897573
6223.6832	781.0897573
6223.8356	781.0897573
6223.988	781.737332
6224.1404	781.0897573
6224.2928	781.0897573
6224.4452	781.0897573
6224.5976	781.0897573
6224.75	781.0897573
6224.9024	781.737332
6225.0548	781.0897573
6225.2072	781.0897573
6225.3596	781.0897573
6225.512	781.0897573
6225.6644	781.0897573
6225.8168	781.737332
6225.9692	781.0897573
6226.1216	781.0897573
6226.274	781.0897573
6226.4264	781.0897573
6226.5788	781.0897573
6226.7312	781.737332
6226.8836	781.0897573
6227.036	781.0897573
6227.1884	781.0897573
6227.3408	781.0897573
6227.4932	781.0897573
6227.6456	781.737332
6227.798	781.0897573
6227.9504	781.0897573
6228.1028	781.0897573
6228.2552	781.0897573
6228.4076	781.0897573
6228.56	781.737332
6228.7124	781.0897573
6228.8648	781.0897573
6229.0172	781.0897573
6229.1696	781.0897573
6229.322	781.0897573
6229.4744	781.0897573
6229.6268	781.737332
6229.7792	781.0897573
6229.9316	781.0897573
6230.084	781.0897573
6230.2364	781.0897573
6230.3888	781.0897573
6230.5412	781.737332
6230.6936	781.0897573
6230.846	781.0897573
6230.9984	781.0897573
6231.1508	781.0897573
6231.3032	781.0897573
6231.4556	781.737332
6231.608	781.0897573
6231.7604	781.0897573
6231.9128	781.0897573
6232.0652	781.0897573
6232.2176	781.0897573
6232.37	781.737332
6232.5224	781.0897573
6232.6748	781.0897573
6232.8272	781.0897573
6232.9796	781.0897573
6233.132	781.0897573
6233.2844	781.737332
6233.4368	781.0897573
6233.5892	781.0897573
6233.7416	781.0897573
6233.894	781.0897573
6234.0464	781.0897573
6234.1988	781.737332
6234.3512	781.0897573
6234.5036	781.0897573
6234.656	781.0897573
6234.8084	781.0897573
6234.9608	781.0897573
6235.1132	781.737332
6235.2656	781.0897573
6235.418	781.0897573
6235.5704	781.0897573
6235.7228	781.0897573
6235.8752	781.0897573
6236.0276	781.737332
6236.18	781.0897573
6236.3324	781.0897573
6236.4848	781.0897573
6236.6372	781.0897573
6236.7896	781.0897573
6236.942	781.737332
6237.0944	781.0897573
6237.2468	781.0897573
6237.3992	781.0897573
6237.5516	781.0897573
6237.704	781.0897573
6237.8564	781.0897573
6238.0088	781.737332
6238.1612	781.0897573
6238.3136	781.0897573
6238.466	781.0897573
6238.6184	781.0897573
6238.7708	781.0897573
6238.9232	781.737332
6239.0756	781.0897573
6239.228	781.0897573
6239.3804	781.0897573
6239.5328	781.0897573
6239.6852	781.0897573
6239.8376	781.737332
6239.99	781.0897573
6240.1424	781.0897573
6240.2948	781.0897573
6240.4472	781.0897573
6240.5996	781.0897573
6240.752	781.737332
6240.9044	781.0897573
6241.0568	781.0897573
6241.2092	781.0897573
6241.3616	781.0897573
6241.514	781.0897573
6241.6664	781.737332
6241.8188	781.0897573
6241.9712	781.0897573
6242.1236	781.0897573
6242.276	781.0897573
6242.4284	781.0897573
6242.5808	781.737332
6242.7332	781.0897573
6242.8856	781.0897573
6243.038	781.0897573
6243.1904	781.0897573
6243.3428	781.0897573
6243.4952	781.737332
6243.6476	781.0897573
6243.8	781.0897573
6243.9524	781.0897573
6244.1048	781.0897573
6244.2572	781.0897573
6244.4096	781.737332
6244.562	781.0897573
6244.7144	781.0897573
6244.8668	781.0897573
6245.0192	781.0897573
6245.1716	781.0897573
6245.324	781.737332
6245.4764	781.0897573
6245.6288	781.0897573
6245.7812	781.0897573
6245.9336	781.0897573
6246.086	781.0897573
6246.2384	781.0897573
6246.3908	781.737332
6246.5432	781.0897573
6246.6956	781.0897573
6246.848	781.0897573
6247.0004	781.0897573
6247.1528	781.0897573
6247.3052	781.737332
6247.4576	781.0897573
6247.61	781.0897573
6247.7624	781.0897573
6247.9148	781.0897573
6248.0672	781.0897573
6248.2196	781.737332
6248.372	781.0897573
6248.5244	781.0897573
6248.6768	781.0897573
6248.8292	781.0897573
6248.9816	781.0897573
6249.134	781.737332
6249.2864	781.0897573
6249.4388	781.0897573
6249.5912	781.0897573
6249.7436	781.0897573
6249.896	781.0897573
6250.0484	781.737332
6250.2008	781.0897573
6250.3532	781.0897573
6250.5056	781.0897573
6250.658	781.0897573
6250.8104	781.0897573
6250.9628	781.737332
6251.1152	781.0897573
6251.2676	781.0897573
6251.42	781.0897573
6251.5724	781.0897573
6251.7248	781.0897573
6251.8772	781.737332
6252.0296	781.0897573
6252.182	781.0897573
6252.3344	781.0897573
6252.4868	781.0897573
6252.6392	781.0897573
6252.7916	781.737332
6252.944	781.0897573
6253.0964	781.0897573
6253.2488	781.0897573
6253.4012	781.0897573
6253.5536	781.0897573
6253.706	781.737332
6253.8584	781.0897573
6254.0108	781.0897573
6254.1632	781.0897573
6254.3156	781.0897573
6254.468	781.0897573
6254.6204	781.737332
6254.7728	781.0897573
6254.9252	781.0897573
6255.0776	781.0897573
6255.23	781.0897573
6255.3824	781.0897573
6255.5348	781.0897573
6255.6872	781.737332
6255.8396	781.0897573
6255.992	781.0897573
6256.1444	781.0897573
6256.2968	781.0897573
6256.4492	781.0897573
6256.6016	781.737332
6256.754	781.0897573
6256.9064	781.0897573
6257.0588	781.0897573
6257.2112	781.0897573
6257.3636	781.0897573
6257.516	781.737332
6257.6684	781.0897573
6257.8208	781.0897573
6257.9732	781.0897573
6258.1256	781.0897573
6258.278	781.0897573
6258.4304	781.737332
6258.5828	781.0897573
6258.7352	781.0897573
6258.8876	781.0897573
6259.04	781.0897573
6259.1924	781.0897573
6259.3448	781.737332
6259.4972	781.0897573
6259.6496	781.0897573
6259.802	781.0897573
6259.9544	781.0897573
6260.1068	781.0897573
6260.2592	781.737332
6260.4116	781.0897573
6260.564	781.0897573
6260.7164	781.0897573
6260.8688	781.0897573
6261.0212	781.0897573
6261.1736	781.737332
6261.326	781.0897573
6261.4784	781.0897573
6261.6308	781.0897573
6261.7832	781.0897573
6261.9356	781.0897573
6262.088	781.737332
6262.2404	781.0897573
6262.3928	781.0897573
6262.5452	781.0897573
6262.6976	781.0897573
6262.85	781.0897573
6263.0024	781.737332
6263.1548	781.0897573
6263.3072	781.0897573
6263.4596	781.0897573
6263.612	781.0897573
6263.7644	781.0897573
6263.9168	781.0897573
6264.0692	781.737332
6264.2216	781.0897573
6264.374	781.0897573
6264.5264	781.0897573
6264.6788	781.0897573
6264.8312	781.0897573
6264.9836	781.737332
6265.136	781.0897573
6265.2884	781.0897573
6265.4408	781.0897573
6265.5932	781.0897573
6265.7456	781.0897573
6265.898	781.737332
6266.0504	781.0897573
6266.2028	781.0897573
6266.3552	781.0897573
6266.5076	781.0897573
6266.66	781.0897573
6266.8124	781.737332
6266.9648	781.0897573
6267.1172	781.0897573
6267.2696	781.0897573
6267.422	781.0897573
6267.5744	781.0897573
6267.7268	781.737332
6267.8792	781.0897573
6268.0316	781.0897573
6268.184	781.0897573
6268.3364	781.0897573
6268.4888	781.0897573
6268.6412	781.737332
6268.7936	781.0897573
6268.946	781.0897573
6269.0984	781.0897573
6269.2508	781.0897573
6269.4032	781.0897573
6269.5556	781.737332
6269.708	781.0897573
6269.8604	781.0897573
6270.0128	781.0897573
6270.1652	781.0897573
6270.3176	781.0897573
6270.47	781.737332
6270.6224	781.0897573
6270.7748	781.0897573
6270.9272	781.0897573
6271.0796	781.0897573
6271.232	781.0897573
6271.3844	781.737332
6271.5368	781.0897573
6271.6892	781.0897573
6271.8416	781.0897573
6271.994	781.0897573
6272.1464	781.0897573
6272.2988	781.0897573
6272.4512	781.737332
6272.6036	781.0897573
6272.756	781.0897573
6272.9084	781.0897573
6273.0608	781.0897573
6273.2132	781.0897573
6273.3656	781.737332
6273.518	781.0897573
6273.6704	781.0897573
6273.8228	781.0897573
6273.9752	781.0897573
6274.1276	781.0897573
6274.28	781.737332
6274.4324	781.0897573
6274.5848	781.0897573
6274.7372	781.0897573
6274.8896	781.0897573
6275.042	781.0897573
6275.1944	781.737332
6275.3468	781.0897573
6275.4992	781.0897573
6275.6516	781.0897573
6275.804	781.0897573
6275.9564	781.0897573
6276.1088	781.737332
6276.2612	781.0897573
6276.4136	781.0897573
6276.566	781.0897573
6276.7184	781.0897573
6276.8708	781.0897573
6277.0232	781.737332
6277.1756	781.0897573
6277.328	781.0897573
6277.4804	781.0897573
6277.6328	781.0897573
6277.7852	781.0897573
6277.9376	781.737332
6278.09	781.0897573
6278.2424	781.0897573
6278.3948	781.0897573
6278.5472	781.0897573
6278.6996	781.0897573
6278.852	781.737332
6279.0044	781.0897573
6279.1568	781.0897573
6279.3092	781.0897573
6279.4616	781.0897573
6279.614	781.0897573
6279.7664	781.737332
6279.9188	781.0897573
6280.0712	781.0897573
6280.2236	781.0897573
6280.376	781.0897573
6280.5284	781.0897573
6280.6808	781.737332
6280.8332	781.0897573
6280.9856	781.0897573
6281.138	781.0897573
6281.2904	781.0897573
6281.4428	781.0897573
6281.5952	781.0897573
6281.7476	781.737332
6281.9	781.0897573
6282.0524	781.0897573
6282.2048	781.0897573
6282.3572	781.0897573
6282.5096	781.0897573
6282.662	781.737332
6282.8144	781.0897573
6282.9668	781.0897573
6283.1192	781.0897573
6283.2716	781.0897573
6283.424	781.0897573
6283.5764	781.737332
6283.7288	781.0897573
6283.8812	781.0897573
6284.0336	781.0897573
6284.186	781.0897573
6284.3384	781.0897573
6284.4908	781.737332
6284.6432	781.0897573
6284.7956	781.0897573
6284.948	781.0897573
6285.1004	781.0897573
6285.2528	781.0897573
6285.4052	781.737332
6285.5576	781.0897573
6285.71	781.0897573
6285.8624	781.0897573
6286.0148	781.0897573
6286.1672	781.0897573
6286.3196	781.737332
6286.472	781.0897573
6286.6244	781.0897573
6286.7768	781.0897573
6286.9292	781.0897573
6287.0816	781.0897573
6287.234	781.737332
6287.3864	781.0897573
6287.5388	781.0897573
6287.6912	781.0897573
6287.8436	781.0897573
6287.996	781.0897573
6288.1484	781.737332
6288.3008	781.0897573
6288.4532	781.0897573
6288.6056	781.0897573
6288.758	781.0897573
6288.9104	781.0897573
6289.0628	781.737332
6289.2152	781.0897573
6289.3676	781.0897573
6289.52	781.0897573
6289.6724	781.0897573
6289.8248	781.0897573
6289.9772	781.0897573
6290.1296	781.737332
6290.282	781.0897573
6290.4344	781.0897573
6290.5868	781.0897573
6290.7392	781.0897573
6290.8916	781.0897573
6291.044	781.737332
6291.1964	781.0897573
6291.3488	781.0897573
6291.5012	781.0897573
6291.6536	781.0897573
6291.806	781.0897573
6291.9584	781.737332
6292.1108	781.0897573
6292.2632	781.0897573
6292.4156	781.0897573
6292.568	781.0897573
6292.7204	781.0897573
6292.8728	781.737332
6293.0252	781.0897573
6293.1776	781.0897573
6293.33	781.0897573
6293.4824	781.0897573
6293.6348	781.0897573
6293.7872	781.737332
6293.9396	781.0897573
6294.092	781.0897573
6294.2444	781.0897573
6294.3968	781.0897573
6294.5492	781.0897573
6294.7016	781.737332
6294.854	781.0897573
6295.0064	781.0897573
6295.1588	781.0897573
6295.3112	781.0897573
6295.4636	781.0897573
6295.616	781.737332
6295.7684	781.0897573
6295.9208	781.0897573
6296.0732	781.0897573
6296.2256	781.0897573
6296.378	781.0897573
6296.5304	781.737332
6296.6828	781.0897573
6296.8352	781.0897573
6296.9876	781.0897573
6297.14	781.0897573
6297.2924	781.0897573
6297.4448	781.737332
6297.5972	781.0897573
6297.7496	781.0897573
6297.902	781.0897573
6298.0544	781.0897573
6298.2068	781.0897573
6298.3592	781.0897573
6298.5116	781.737332
6298.664	781.0897573
6298.8164	781.0897573
6298.9688	781.0897573
6299.1212	781.0897573
6299.2736	781.0897573
6299.426	781.737332
6299.5784	781.0897573
6299.7308	781.0897573
6299.8832	781.0897573
6300.0356	781.0897573
6300.188	781.0897573
6300.3404	781.737332
6300.4928	781.0897573
6300.6452	781.0897573
6300.7976	781.0897573
6300.95	781.0897573
6301.1024	781.0897573
6301.2548	781.737332
6301.4072	781.0897573
6301.5596	781.0897573
6301.712	781.0897573
6301.8644	781.0897573
6302.0168	781.0897573
6302.1692	781.737332
6302.3216	781.0897573
6302.474	781.0897573
6302.6264	781.0897573
6302.7788	781.0897573
6302.9312	781.0897573
6303.0836	781.737332
6303.236	781.0897573
6303.3884	781.0897573
6303.5408	781.0897573
6303.6932	781.0897573
6303.8456	781.0897573
6303.998	781.737332
6304.1504	781.0897573
6304.3028	781.0897573
6304.4552	781.0897573
6304.6076	781.0897573
6304.76	781.0897573
6304.9124	781.737332
6305.0648	781.0897573
6305.2172	781.0897573
6305.3696	781.0897573
6305.522	781.0897573
6305.6744	781.0897573
6305.8268	781.737332
6305.9792	781.0897573
6306.1316	781.0897573
6306.284	781.0897573
6306.4364	781.0897573
6306.5888	781.0897573
6306.7412	781.737332
6306.8936	781.0897573
6307.046	781.0897573
6307.1984	781.0897573
6307.3508	781.0897573
6307.5032	781.0897573
6307.6556	781.0897573
6307.808	781.737332
6307.9604	781.0897573
6308.1128	781.0897573
6308.2652	781.0897573
6308.4176	781.0897573
6308.57	781.0897573
6308.7224	781.737332
6308.8748	781.0897573
6309.0272	781.0897573
6309.1796	781.0897573
6309.332	781.0897573
6309.4844	781.0897573
6309.6368	781.737332
6309.7892	781.0897573
6309.9416	781.0897573
6310.094	781.0897573
6310.2464	781.0897573
6310.3988	781.0897573
6310.5512	781.737332
6310.7036	781.0897573
6310.856	781.0897573
6311.0084	781.0897573
6311.1608	781.0897573
6311.3132	781.0897573
6311.4656	781.737332
6311.618	781.0897573
6311.7704	781.0897573
6311.9228	781.0897573
6312.0752	781.0897573
6312.2276	781.0897573
6312.38	781.737332
6312.5324	781.0897573
6312.6848	781.0897573
6312.8372	781.0897573
6312.9896	781.0897573
6313.142	781.0897573
6313.2944	781.737332
6313.4468	781.0897573
6313.5992	781.0897573
6313.7516	781.0897573
6313.904	781.0897573
6314.0564	781.0897573
6314.2088	781.737332
6314.3612	781.0897573
6314.5136	781.0897573
6314.666	781.0897573
6314.8184	781.0897573
6314.9708	781.0897573
6315.1232	781.737332
6315.2756	781.0897573
6315.428	781.0897573
6315.5804	781.0897573
6315.7328	781.0897573
6315.8852	781.0897573
6316.0376	781.0897573
6316.19	781.737332
6316.3424	781.0897573
6316.4948	781.0897573
6316.6472	781.0897573
6316.7996	781.0897573
6316.952	781.0897573
6317.1044	781.737332
6317.2568	781.0897573
6317.4092	781.0897573
6317.5616	781.0897573
6317.714	781.0897573
6317.8664	781.0897573
6318.0188	781.737332
6318.1712	781.0897573
6318.3236	781.0897573
6318.476	781.0897573
6318.6284	781.0897573
6318.7808	781.0897573
6318.9332	781.737332
6319.0856	781.0897573
6319.238	781.0897573
6319.3904	781.0897573
6319.5428	781.0897573
6319.6952	781.0897573
6319.8476	781.737332
6320	781.0897573
6320.1524	781.0897573
6320.3048	781.0897573
6320.4572	781.0897573
6320.6096	781.0897573
6320.762	781.737332
6320.9144	781.0897573
6321.0668	781.0897573
6321.2192	781.0897573
6321.3716	781.0897573
6321.524	781.0897573
6321.6764	781.737332
6321.8288	781.0897573
6321.9812	781.0897573
6322.1336	781.0897573
6322.286	781.0897573
6322.4384	781.0897573
6322.5908	781.737332
6322.7432	781.0897573
6322.8956	781.0897573
6323.048	781.0897573
6323.2004	781.0897573
6323.3528	781.0897573
6323.5052	781.737332
6323.6576	781.0897573
6323.81	781.0897573
6323.9624	781.0897573
6324.1148	781.0897573
6324.2672	781.0897573
6324.4196	781.0897573
6324.572	781.737332
6324.7244	781.0897573
6324.8768	781.0897573
6325.0292	781.0897573
6325.1816	781.0897573
6325.334	781.0897573
6325.4864	781.737332
6325.6388	781.0897573
6325.7912	781.0897573
6325.9436	781.0897573
6326.096	781.0897573
6326.2484	781.0897573
6326.4008	781.737332
6326.5532	781.0897573
6326.7056	781.0897573
6326.858	781.0897573
6327.0104	781.0897573
6327.1628	781.0897573
6327.3152	781.737332
6327.4676	781.0897573
6327.62	781.0897573
6327.7724	781.0897573
6327.9248	781.0897573
6328.0772	781.0897573
6328.2296	781.737332
6328.382	781.0897573
6328.5344	781.0897573
6328.6868	781.0897573
6328.8392	781.0897573
6328.9916	781.0897573
6329.144	781.737332
6329.2964	781.0897573
6329.4488	781.0897573
6329.6012	781.0897573
6329.7536	781.0897573
6329.906	781.0897573
6330.0584	781.737332
6330.2108	781.0897573
6330.3632	781.0897573
6330.5156	781.0897573
6330.668	781.0897573
6330.8204	781.0897573
6330.9728	781.737332
6331.1252	781.0897573
6331.2776	781.0897573
6331.43	781.0897573
6331.5824	781.0897573
6331.7348	781.0897573
6331.8872	781.737332
6332.0396	781.0897573
6332.192	781.0897573
6332.3444	781.0897573
6332.4968	781.0897573
6332.6492	781.0897573
6332.8016	781.737332
6332.954	781.0897573
6333.1064	781.0897573
6333.2588	781.0897573
6333.4112	781.0897573
6333.5636	781.0897573
6333.716	781.0897573
6333.8684	781.737332
6334.0208	781.0897573
6334.1732	781.0897573
6334.3256	781.0897573
6334.478	781.0897573
6334.6304	781.0897573
6334.7828	781.737332
6334.9352	781.0897573
6335.0876	781.0897573
6335.24	781.0897573
6335.3924	781.0897573
6335.5448	781.0897573
6335.6972	781.737332
6335.8496	781.0897573
6336.002	781.0897573
6336.1544	781.0897573
6336.3068	781.0897573
6336.4592	781.0897573
6336.6116	781.737332
6336.764	781.0897573
6336.9164	781.0897573
6337.0688	781.0897573
6337.2212	781.0897573
6337.3736	781.0897573
6337.526	781.737332
6337.6784	781.0897573
6337.8308	781.0897573
6337.9832	781.0897573
6338.1356	781.0897573
6338.288	781.0897573
6338.4404	781.737332
6338.5928	781.0897573
6338.7452	781.0897573
6338.8976	781.0897573
6339.05	781.0897573
6339.2024	781.0897573
6339.3548	781.737332
6339.5072	781.0897573
6339.6596	781.0897573
6339.812	781.0897573
6339.9644	781.0897573
6340.1168	781.0897573
6340.2692	781.737332
6340.4216	781.0897573
6340.574	781.0897573
6340.7264	781.0897573
6340.8788	781.0897573
6341.0312	781.0897573
6341.1836	781.737332
6341.336	781.0897573
6341.4884	781.0897573
6341.6408	781.0897573
6341.7932	781.0897573
6341.9456	781.0897573
6342.098	781.0897573
6342.2504	781.737332
6342.4028	781.0897573
6342.5552	781.0897573
6342.7076	781.0897573
6342.86	781.0897573
6343.0124	781.0897573
6343.1648	781.737332
6343.3172	781.0897573
6343.4696	781.0897573
6343.622	781.0897573
6343.7744	781.0897573
6343.9268	781.0897573
6344.0792	781.737332
6344.2316	781.0897573
6344.384	781.0897573
6344.5364	781.0897573
6344.6888	781.0897573
6344.8412	781.0897573
6344.9936	781.737332
6345.146	781.0897573
6345.2984	781.0897573
6345.4508	781.0897573
6345.6032	781.0897573
6345.7556	781.0897573
6345.908	781.737332
6346.0604	781.0897573
6346.2128	781.0897573
6346.3652	781.0897573
6346.5176	781.0897573
6346.67	781.0897573
6346.8224	781.737332
6346.9748	781.0897573
6347.1272	781.0897573
6347.2796	781.0897573
6347.432	781.0897573
6347.5844	781.0897573
6347.7368	781.737332
6347.8892	781.0897573
6348.0416	781.0897573
6348.194	781.0897573
6348.3464	781.0897573
6348.4988	781.0897573
6348.6512	781.737332
6348.8036	781.0897573
6348.956	781.0897573
6349.1084	781.0897573
6349.2608	781.0897573
6349.4132	781.0897573
6349.5656	781.737332
6349.718	781.0897573
6349.8704	781.0897573
6350.0228	781.0897573
6350.1752	781.0897573
6350.3276	781.0897573
6350.48	781.0897573
6350.6324	781.737332
6350.7848	781.0897573
6350.9372	781.0897573
6351.0896	781.0897573
6351.242	781.0897573
6351.3944	781.0897573
6351.5468	781.737332
6351.6992	781.0897573
6351.8516	781.0897573
6352.004	781.0897573
6352.1564	781.0897573
6352.3088	781.0897573
6352.4612	781.737332
6352.6136	781.0897573
6352.766	781.0897573
6352.9184	781.0897573
6353.0708	781.0897573
6353.2232	781.0897573
6353.3756	781.737332
6353.528	781.0897573
6353.6804	781.0897573
6353.8328	781.0897573
6353.9852	781.0897573
6354.1376	781.0897573
6354.29	781.737332
6354.4424	781.0897573
6354.5948	781.0897573
6354.7472	781.0897573
6354.8996	781.0897573
6355.052	781.0897573
6355.2044	781.737332
6355.3568	781.0897573
6355.5092	781.0897573
6355.6616	781.0897573
6355.814	781.0897573
6355.9664	781.0897573
6356.1188	781.737332
6356.2712	781.0897573
6356.4236	781.0897573
6356.576	781.0897573
6356.7284	781.0897573
6356.8808	781.0897573
6357.0332	781.737332
6357.1856	781.0897573
6357.338	781.0897573
6357.4904	781.0897573
6357.6428	781.0897573
6357.7952	781.0897573
6357.9476	781.737332
6358.1	781.0897573
6358.2524	781.0897573
6358.4048	781.0897573
6358.5572	781.0897573
6358.7096	781.0897573
6358.862	781.737332
6359.0144	781.0897573
6359.1668	781.0897573
6359.3192	781.0897573
6359.4716	781.0897573
6359.624	781.0897573
6359.7764	781.0897573
6359.9288	781.737332
6360.0812	781.0897573
6360.2336	781.0897573
6360.386	781.0897573
6360.5384	781.0897573
6360.6908	781.0897573
6360.8432	781.737332
6360.9956	781.0897573
6361.148	781.0897573
6361.3004	781.0897573
6361.4528	781.0897573
6361.6052	781.0897573
6361.7576	781.737332
6361.91	781.0897573
6362.0624	781.0897573
6362.2148	781.0897573
6362.3672	781.0897573
6362.5196	781.0897573
6362.672	781.737332
6362.8244	781.0897573
6362.9768	781.0897573
6363.1292	781.0897573
6363.2816	781.0897573
6363.434	781.0897573
6363.5864	781.737332
6363.7388	781.0897573
6363.8912	781.0897573
6364.0436	781.0897573
6364.196	781.0897573
6364.3484	781.0897573
6364.5008	781.737332
6364.6532	781.0897573
6364.8056	781.0897573
6364.958	781.0897573
6365.1104	781.0897573
6365.2628	781.0897573
6365.4152	781.737332
6365.5676	781.0897573
6365.72	781.0897573
6365.8724	781.0897573
6366.0248	781.0897573
6366.1772	781.0897573
6366.3296	781.737332
6366.482	781.0897573
6366.6344	781.0897573
6366.7868	781.0897573
6366.9392	781.0897573
6367.0916	781.0897573
6367.244	781.737332
6367.3964	781.0897573
6367.5488	781.0897573
6367.7012	781.0897573
6367.8536	781.0897573
6368.006	781.0897573
6368.1584	781.0897573
6368.3108	781.737332
6368.4632	781.0897573
6368.6156	781.0897573
6368.768	781.0897573
6368.9204	781.0897573
6369.0728	781.0897573
6369.2252	781.737332
6369.3776	781.0897573
6369.53	781.0897573
6369.6824	781.0897573
6369.8348	781.0897573
6369.9872	781.0897573
6370.1396	781.737332
6370.292	781.0897573
6370.4444	781.0897573
6370.5968	781.0897573
6370.7492	781.0897573
6370.9016	781.0897573
6371.054	781.737332
6371.2064	781.0897573
6371.3588	781.0897573
6371.5112	781.0897573
6371.6636	781.0897573
6371.816	781.0897573
6371.9684	781.737332
6372.1208	781.0897573
6372.2732	781.0897573
6372.4256	781.0897573
6372.578	781.0897573
6372.7304	781.0897573
6372.8828	781.737332
6373.0352	781.0897573
6373.1876	781.0897573
6373.34	781.0897573
6373.4924	781.0897573
6373.6448	781.0897573
6373.7972	781.737332
6373.9496	781.0897573
6374.102	781.0897573
6374.2544	781.0897573
6374.4068	781.0897573
6374.5592	781.0897573
6374.7116	781.737332
6374.864	781.0897573
6375.0164	781.0897573
6375.1688	781.0897573
6375.3212	781.0897573
6375.4736	781.0897573
6375.626	781.737332
6375.7784	781.0897573
6375.9308	781.0897573
6376.0832	781.0897573
6376.2356	781.0897573
6376.388	781.0897573
6376.5404	781.0897573
6376.6928	781.737332
6376.8452	781.0897573
6376.9976	781.0897573
6377.15	781.0897573
6377.3024	781.0897573
6377.4548	781.0897573
6377.6072	781.737332
6377.7596	781.0897573
6377.912	781.0897573
6378.0644	781.0897573
6378.2168	781.0897573
6378.3692	781.0897573
6378.5216	781.737332
6378.674	781.0897573
6378.8264	781.0897573
6378.9788	781.0897573
6379.1312	781.0897573
6379.2836	781.0897573
6379.436	781.737332
6379.5884	781.0897573
6379.7408	781.0897573
6379.8932	781.0897573
6380.0456	781.0897573
6380.198	781.0897573
6380.3504	781.737332
6380.5028	781.0897573
6380.6552	781.0897573
6380.8076	781.0897573
6380.96	781.0897573
6381.1124	781.0897573
6381.2648	781.737332
6381.4172	781.0897573
6381.5696	781.0897573
6381.722	781.0897573
6381.8744	781.0897573
6382.0268	781.0897573
6382.1792	781.737332
6382.3316	781.0897573
6382.484	781.0897573
6382.6364	781.0897573
6382.7888	781.0897573
6382.9412	781.0897573
6383.0936	781.737332
6383.246	781.0897573
6383.3984	781.0897573
6383.5508	781.0897573
6383.7032	781.0897573
6383.8556	781.0897573
6384.008	781.737332
6384.1604	781.0897573
6384.3128	781.0897573
