Profundidade[m]	Densidade_Aparente_Seca[g/cm3]
6022.3628	2.482616
6022.5152	2.507024
6022.6676	2.495908
6022.82	2.47268
6022.9724	2.462868
6023.1248	2.46254
6023.2772	2.464038
6023.4296	2.459561
6023.582	2.476298
6023.7344	2.497488
6023.8868	2.499783
6024.0392	2.496538
6024.1916	2.492627
6024.344	2.506456
6024.4964	2.524653
6024.6488	2.535012
6024.8012	2.539722
6024.9536	2.561999
6025.106	2.563271
6025.2584	2.539438
6025.4108	2.51914
6025.5632	2.508771
6025.7156	2.511722
6025.868	2.504815
6026.0204	2.503067
6026.1728	2.507883
6026.3252	2.514151
6026.4776	2.496933
6026.63	2.491409
6026.7824	2.531539
6026.9348	2.580486
6027.0872	2.611931
6027.2396	2.596446
6027.392	2.566447
6027.5444	2.523073
6027.6968	2.505705
6027.8492	2.552148
6028.0016	2.570993
6028.154	2.554506
6028.3064	2.555656
6028.4588	2.559365
6028.6112	2.560762
6028.7636	2.551183
6028.916	2.546514
6029.0684	2.544155
6029.2208	2.540741
6029.3732	2.533824
6029.5256	2.510866
6029.678	2.484197
6029.8304	2.468662
6029.9828	2.461121
6030.1352	2.471379
6030.2876	2.505111
6030.44	2.533346
6030.5924	2.560257
6030.7448	2.621028
6030.8972	2.643919
6031.0496	2.633266
6031.202	2.622911
6031.3544	2.603868
6031.5068	2.585036
6031.6592	2.540396
6031.8116	2.547853
6031.964	2.550342
6032.1164	2.548168
6032.2688	2.554096
6032.4212	2.555588
6032.5736	2.541833
6032.726	2.528616
6032.8784	2.527371
6033.0308	2.557263
6033.1832	2.61893
6033.3356	2.629359
6033.488	2.547319
6033.6404	2.471062
6033.7928	2.442706
6033.9452	2.495948
6034.0976	2.526119
6034.25	2.496463
6034.4024	2.480991
6034.5548	2.464155
6034.7072	2.474866
6034.8596	2.498576
6035.012	2.505298
6035.1644	2.51506
6035.3168	2.515956
6035.4692	2.500773
6035.6216	2.474697
6035.774	2.44944
6035.9264	2.449057
6036.0788	2.462622
6036.2312	2.479375
6036.3836	2.50504
6036.536	2.505303
6036.6884	2.488428
6036.8408	2.48779
6036.9932	2.494261
6037.1456	2.5245
6037.298	2.556926
6037.4504	2.643992
6037.6028	2.652748
6037.7552	2.639468
6037.9076	2.642515
6038.06	2.624151
6038.2124	2.594207
6038.3648	2.543119
6038.5172	2.518906
6038.6696	2.518793
6038.822	2.524696
6038.9744	2.568807
6039.1268	2.612871
6039.2792	2.642182
6039.4316	2.642878
6039.584	2.619091
6039.7364	2.594143
6039.8888	2.589248
6040.0412	2.603361
6040.1936	2.611228
6040.346	2.602128
6040.4984	2.578985
6040.6508	2.546648
6040.8032	2.529572
6040.9556	2.520484
6041.108	2.511056
6041.2604	2.48266
6041.4128	2.497047
6041.5652	2.545257
6041.7176	2.546289
6041.87	2.527157
6042.0224	2.543166
6042.1748	2.585347
6042.3272	2.58524
6042.4796	2.548399
6042.632	2.513835
6042.7844	2.507691
6042.9368	2.522594
6043.0892	2.527446
6043.2416	2.528145
6043.394	2.539621
6043.5464	2.577641
6043.6988	2.607413
6043.8512	2.625908
6044.0036	2.600204
6044.156	2.542908
6044.3084	2.501081
6044.4608	2.443436
6044.6132	2.419683
6044.7656	2.414245
6044.918	2.416815
6045.0704	2.461481
6045.2228	2.49993
6045.3752	2.53094
6045.5276	2.540666
6045.68	2.548491
6045.8324	2.544346
6045.9848	2.489475
6046.1372	2.47075
6046.2896	2.467644
6046.442	2.467517
6046.5944	2.473242
6046.7468	2.543817
6046.8992	2.606602
6047.0516	2.661907
6047.204	2.665352
6047.3564	2.6614
6047.5088	2.658957
6047.6612	2.635455
6047.8136	2.58101
6047.966	2.51919
6048.1184	2.492332
6048.2708	2.443166
6048.4232	2.435845
6048.5756	2.4618
6048.728	2.487715
6048.8804	2.491456
6049.0328	2.477346
6049.1852	2.449978
6049.3376	2.43966
6049.49	2.438723
6049.6424	2.461571
6049.7948	2.470026
6049.9472	2.486531
6050.0996	2.501549
6050.252	2.535946
6050.4044	2.542201
6050.5568	2.517631
6050.7092	2.506586
6050.8616	2.51781
6051.014	2.522198
6051.1664	2.531975
6051.3188	2.528489
6051.4712	2.507242
6051.6236	2.494145
6051.776	2.50143
6051.9284	2.521125
6052.0808	2.549712
6052.2332	2.571488
6052.3856	2.552626
6052.538	2.508884
6052.6904	2.469303
6052.8428	2.473877
6052.9952	2.504428
6053.1476	2.544541
6053.3	2.546254
6053.4524	2.511537
6053.6048	2.486181
6053.7572	2.473824
6053.9096	2.466127
6054.062	2.463566
6054.2144	2.458502
6054.3668	2.462915
6054.5192	2.508155
6054.6716	2.595125
6054.824	2.626711
6054.9764	2.613464
6055.1288	2.604211
6055.2812	2.604558
6055.4336	2.595729
6055.586	2.549996
6055.7384	2.504575
6055.8908	2.470272
6056.0432	2.480515
6056.1956	2.490161
6056.348	2.478834
6056.5004	2.480674
6056.6528	2.496165
6056.8052	2.505841
6056.9576	2.51925
6057.11	2.507913
6057.2624	2.508229
6057.4148	2.522999
6057.5672	2.54598
6057.7196	2.54428
6057.872	2.523859
6058.0244	2.518146
6058.1768	2.524841
6058.3292	2.521644
6058.4816	2.542516
6058.634	2.552533
6058.7864	2.551475
6058.9388	2.546345
6059.0912	2.540719
6059.2436	2.530807
6059.396	2.519475
6059.5484	2.499149
6059.7008	2.48679
6059.8532	2.475784
6060.0056	2.470186
6060.158	2.47363
6060.3104	2.475137
6060.4628	2.497058
6060.6152	2.520014
6060.7676	2.57538
6060.92	2.631568
6061.0724	2.665676
6061.2248	2.662173
6061.3772	2.629184
6061.5296	2.583345
6061.682	2.532393
6061.8344	2.538103
6061.9868	2.586213
6062.1392	2.613557
6062.2916	2.620984
6062.444	2.595096
6062.5964	2.562173
6062.7488	2.542479
6062.9012	2.521309
6063.0536	2.585703
6063.206	2.608335
6063.3584	2.611588
6063.5108	2.612175
6063.6632	2.629332
6063.8156	2.636306
6063.968	2.629912
6064.1204	2.620615
6064.2728	2.612602
6064.4252	2.613272
6064.5776	2.605599
6064.73	2.591002
6064.8824	2.572193
6065.0348	2.566455
6065.1872	2.579002
6065.3396	2.593053
6065.492	2.610576
6065.6444	2.638868
6065.7968	2.629754
6065.9492	2.58989
6066.1016	2.570825
6066.254	2.549946
6066.4064	2.533549
6066.5588	2.511949
6066.7112	2.495574
6066.8636	2.471311
6067.016	2.461193
6067.1684	2.451264
6067.3208	2.425089
6067.4732	2.400221
6067.6256	2.405248
6067.778	2.409844
6067.9304	2.406021
6068.0828	2.410007
6068.2352	2.405493
6068.3876	2.40202
6068.54	2.396989
6068.6924	2.387274
6068.8448	2.382409
6068.9972	2.373561
6069.1496	2.399801
6069.302	2.414082
6069.4544	2.466225
6069.6068	2.508475
6069.7592	2.531375
6069.9116	2.524255
6070.064	2.511697
6070.2164	2.50291
6070.3688	2.514477
6070.5212	2.538376
6070.6736	2.578131
6070.826	2.590616
6070.9784	2.55368
6071.1308	2.505458
6071.2832	2.488316
6071.4356	2.512817
6071.588	2.558488
6071.7404	2.569718
6071.8928	2.569373
6072.0452	2.580416
6072.1976	2.583014
6072.35	2.589516
6072.5024	2.605977
6072.6548	2.618818
6072.8072	2.616854
6072.9596	2.618794
6073.112	2.617554
6073.2644	2.602533
6073.4168	2.5978
6073.5692	2.583317
6073.7216	2.571369
6073.874	2.547325
6074.0264	2.52803
6074.1788	2.533323
6074.3312	2.543492
6074.4836	2.546417
6074.636	2.545619
6074.7884	2.571042
6074.9408	2.593731
6075.0932	2.607347
6075.2456	2.621831
6075.398	2.630044
6075.5504	2.63781
6075.7028	2.63308
6075.8552	2.611163
6076.0076	2.59891
6076.16	2.602737
6076.3124	2.612384
6076.4648	2.618929
6076.6172	2.621411
6076.7696	2.625077
6076.922	2.622971
6077.0744	2.593025
6077.2268	2.556622
6077.3792	2.508964
6077.5316	2.496293
6077.684	2.542638
6077.8364	2.566231
6077.9888	2.576425
6078.1412	2.55229
6078.2936	2.498881
6078.446	2.450574
6078.5984	2.454101
6078.7508	2.475363
6078.9032	2.461337
6079.0556	2.469119
6079.208	2.484969
6079.3604	2.528173
6079.5128	2.559864
6079.6652	2.590866
6079.8176	2.59556
6079.97	2.620635
6080.1224	2.637572
6080.2748	2.641878
6080.4272	2.642952
6080.5796	2.637946
6080.732	2.639208
6080.8844	2.647365
6081.0368	2.640664
6081.1892	2.620547
6081.3416	2.612042
6081.494	2.6037
6081.6464	2.573453
6081.7988	2.557064
6081.9512	2.557278
6082.1036	2.563159
6082.256	2.559175
6082.4084	2.552748
6082.5608	2.515034
6082.7132	2.488767
6082.8656	2.478504
6083.018	2.492056
6083.1704	2.50664
6083.3228	2.50856
6083.4752	2.536683
6083.6276	2.551919
6083.78	2.546443
6083.9324	2.525794
6084.0848	2.458151
6084.2372	2.40308
6084.3896	2.379178
6084.542	2.397858
6084.6944	2.408678
6084.8468	2.407122
6084.9992	2.40068
6085.1516	2.41845
6085.304	2.427771
6085.4564	2.400053
6085.6088	2.390084
6085.7612	2.399981
6085.9136	2.377212
6086.066	2.338117
6086.2184	2.347792
6086.3708	2.426438
6086.5232	2.47106
6086.6756	2.51725
6086.828	2.562437
6086.9804	2.587928
6087.1328	2.563444
6087.2852	2.495477
6087.4376	2.462889
6087.59	2.467742
6087.7424	2.512843
6087.8948	2.500434
6088.0472	2.40591
6088.1996	2.341704
6088.352	2.357054
6088.5044	2.371965
6088.6568	2.372494
6088.8092	2.364887
6088.9616	2.383462
6089.114	2.396818
6089.2664	2.436435
6089.4188	2.471325
6089.5712	2.513791
6089.7236	2.557945
6089.876	2.575604
6090.0284	2.592943
6090.1808	2.601711
6090.3332	2.604116
6090.4856	2.604828
6090.638	2.596667
6090.7904	2.596559
6090.9428	2.618096
6091.0952	2.63235
6091.2476	2.635905
6091.4	2.650703
6091.5524	2.671988
6091.7048	2.678232
6091.8572	2.680189
6092.0096	2.677677
6092.162	2.675663
6092.3144	2.679039
6092.4668	2.684521
6092.6192	2.684509
6092.7716	2.676296
6092.924	2.670857
6093.0764	2.665712
6093.2288	2.669739
6093.3812	2.669402
6093.5336	2.67024
6093.686	2.683746
6093.8384	2.692395
6093.9908	2.689281
6094.1432	2.668313
6094.2956	2.656143
6094.448	2.659245
6094.6004	2.672571
6094.7528	2.680342
6094.9052	2.654307
6095.0576	2.576461
6095.21	2.541007
6095.3624	2.53125
6095.5148	2.535681
6095.6672	2.559373
6095.8196	2.563702
6095.972	2.552292
6096.1244	2.547893
6096.2768	2.526041
6096.4292	2.504792
6096.5816	2.489458
6096.734	2.484924
6096.8864	2.498755
6097.0388	2.500135
6097.1912	2.513683
6097.3436	2.52902
6097.496	2.529146
6097.6484	2.524089
6097.8008	2.513131
6097.9532	2.504518
6098.1056	2.511302
6098.258	2.508259
6098.4104	2.521677
6098.5628	2.564884
6098.7152	2.589068
6098.8676	2.60878
6099.02	2.621222
6099.1724	2.616356
6099.3248	2.601581
6099.4772	2.576654
6099.6296	2.551634
6099.782	2.521969
6099.9344	2.508606
6100.0868	2.54833
6100.2392	2.590871
6100.3916	2.611191
6100.544	2.612916
6100.6964	2.629062
6100.8488	2.682402
6101.0012	2.705068
6101.1536	2.733998
6101.306	2.751258
6101.4584	2.75719
6101.6108	2.755894
6101.7632	2.75711
6101.9156	2.757838
6102.068	2.739116
6102.2204	2.719198
6102.3728	2.70822
6102.5252	2.696031
6102.6776	2.67717
6102.83	2.668838
6102.9824	2.66092
6103.1348	2.646163
6103.2872	2.63514
6103.4396	2.644587
6103.592	2.639013
6103.7444	2.605208
6103.8968	2.596979
6104.0492	2.599495
6104.2016	2.602863
6104.354	2.606837
6104.5064	2.601609
6104.6588	2.602687
6104.8112	2.606021
6104.9636	2.58881
6105.116	2.571021
6105.2684	2.570155
6105.4208	2.584231
6105.5732	2.583844
6105.7256	2.568389
6105.878	2.555547
6106.0304	2.581372
6106.1828	2.644415
6106.3352	2.669265
6106.4876	2.670402
6106.64	2.669526
6106.7924	2.666871
6106.9448	2.671206
6107.0972	2.67622
6107.2496	2.668032
6107.402	2.659584
6107.5544	2.67107
6107.7068	2.6793
6107.8592	2.678191
6108.0116	2.680108
6108.164	2.692892
6108.3164	2.701144
6108.4688	2.702284
6108.6212	2.694459
6108.7736	2.684821
6108.926	2.661621
6109.0784	2.592345
6109.2308	2.542234
6109.3832	2.524904
6109.5356	2.527741
6109.688	2.565181
6109.8404	2.59902
6109.9928	2.625417
6110.1452	2.664328
6110.2976	2.694116
6110.45	2.705897
6110.6024	2.693752
6110.7548	2.662524
6110.9072	2.644905
6111.0596	2.627529
6111.212	2.621377
6111.3644	2.59688
6111.5168	2.566367
6111.6692	2.517757
6111.8216	2.497512
6111.974	2.511175
6112.1264	2.532176
6112.2788	2.580281
6112.4312	2.608022
6112.5836	2.611889
6112.736	2.601969
6112.8884	2.608316
6113.0408	2.619695
6113.1932	2.628346
6113.3456	2.65507
6113.498	2.661244
6113.6504	2.650622
6113.8028	2.651926
6113.9552	2.649475
6114.1076	2.632058
6114.26	2.591998
6114.4124	2.570489
6114.5648	2.542583
6114.7172	2.542906
6114.8696	2.541656
6115.022	2.520311
6115.1744	2.488948
6115.3268	2.483966
6115.4792	2.498337
6115.6316	2.505155
6115.784	2.500646
6115.9364	2.49639
6116.0888	2.515162
6116.2412	2.52036
6116.3936	2.521698
6116.546	2.517807
6116.6984	2.514078
6116.8508	2.543097
6117.0032	2.554599
6117.1556	2.548787
6117.308	2.555545
6117.4604	2.573984
6117.6128	2.585468
6117.7652	2.57584
6117.9176	2.534809
6118.07	2.506033
6118.2224	2.549807
6118.3748	2.64518
6118.5272	2.693837
6118.6796	2.726265
6118.832	2.734938
6118.9844	2.725559
6119.1368	2.708365
6119.2892	2.676131
6119.4416	2.637451
6119.594	2.637632
6119.7464	2.654884
6119.8988	2.66915
6120.0512	2.661149
6120.2036	2.640273
6120.356	2.627514
6120.5084	2.628509
6120.6608	2.627275
6120.8132	2.623806
6120.9656	2.600903
6121.118	2.571611
6121.2704	2.563058
6121.4228	2.575005
6121.5752	2.595068
6121.7276	2.617878
6121.88	2.641894
6122.0324	2.655469
6122.1848	2.686638
6122.3372	2.708558
6122.4896	2.716867
6122.642	2.710378
6122.7944	2.701453
6122.9468	2.673442
6123.0992	2.651948
6123.2516	2.640437
6123.404	2.647833
6123.5564	2.66366
6123.7088	2.662539
6123.8612	2.663406
6124.0136	2.681227
6124.166	2.683658
6124.3184	2.66945
6124.4708	2.649699
6124.6232	2.639987
6124.7756	2.63055
6124.928	2.612951
6125.0804	2.590028
6125.2328	2.600168
6125.3852	2.626993
6125.5376	2.640927
6125.69	2.661193
6125.8424	2.708696
6125.9948	2.71484
6126.1472	2.674052
6126.2996	2.625714
6126.452	2.556232
6126.6044	2.525696
6126.7568	2.546779
6126.9092	2.576311
6127.0616	2.556656
6127.214	2.528174
6127.3664	2.557734
6127.5188	2.604685
6127.6712	2.621649
6127.8236	2.617189
6127.976	2.636012
6128.1284	2.65141
6128.2808	2.6557
6128.4332	2.665305
6128.5856	2.669837
6128.738	2.672107
6128.8904	2.694822
6129.0428	2.748
6129.1952	2.746078
6129.3476	2.731175
6129.5	2.727573
6129.6524	2.725689
6129.8048	2.721264
6129.9572	2.7028
6130.1096	2.70282
6130.262	2.709024
6130.4144	2.715542
6130.5668	2.721992
6130.7192	2.724779
6130.8716	2.729873
6131.024	2.732198
6131.1764	2.718653
6131.3288	2.694647
6131.4812	2.656141
6131.6336	2.625385
6131.786	2.608487
6131.9384	2.608709
6132.0908	2.615771
6132.2432	2.616495
6132.3956	2.625082
6132.548	2.645809
6132.7004	2.66239
6132.8528	2.687202
6133.0052	2.690067
6133.1576	2.686931
6133.31	2.687324
6133.4624	2.688752
6133.6148	2.689338
6133.7672	2.677555
6133.9196	2.662455
6134.072	2.67413
6134.2244	2.684103
6134.3768	2.691956
6134.5292	2.70601
6134.6816	2.723394
6134.834	2.727908
6134.9864	2.712053
6135.1388	2.678983
6135.2912	2.642854
6135.4436	2.609418
6135.596	2.593654
6135.7484	2.590193
6135.9008	2.595695
6136.0532	2.589655
6136.2056	2.582734
6136.358	2.575436
6136.5104	2.568076
6136.6628	2.565121
6136.8152	2.568923
6136.9676	2.565386
6137.12	2.565398
6137.2724	2.604479
6137.4248	2.643887
6137.5772	2.652043
6137.7296	2.6419
6137.882	2.587436
6138.0344	2.576741
6138.1868	2.584368
6138.3392	2.572155
6138.4916	2.559119
6138.644	2.552745
6138.7964	2.557394
6138.9488	2.557659
6139.1012	2.553627
6139.2536	2.559517
6139.406	2.564503
6139.5584	2.569677
6139.7108	2.56638
6139.8632	2.555833
6140.0156	2.559425
6140.168	2.565377
6140.3204	2.570445
6140.4728	2.577832
6140.6252	2.583025
6140.7776	2.584638
6140.93	2.592919
6141.0824	2.622964
6141.2348	2.635948
6141.3872	2.636363
6141.5396	2.643586
6141.692	2.656701
6141.8444	2.639358
6141.9968	2.621519
6142.1492	2.610356
6142.3016	2.614842
6142.454	2.64227
6142.6064	2.660117
6142.7588	2.641784
6142.9112	2.599895
6143.0636	2.559514
6143.216	2.561895
6143.3684	2.625843
6143.5208	2.659966
6143.6732	2.63385
6143.8256	2.582874
6143.978	2.544927
6144.1304	2.543527
6144.2828	2.546127
6144.4352	2.54738
6144.5876	2.549217
6144.74	2.581964
6144.8924	2.594037
6145.0448	2.57806
6145.1972	2.590236
6145.3496	2.614407
6145.502	2.613395
6145.6544	2.637778
6145.8068	2.642469
6145.9592	2.622519
6146.1116	2.613537
6146.264	2.614192
6146.4164	2.614363
6146.5688	2.610802
6146.7212	2.610765
6146.8736	2.610869
6147.026	2.600911
6147.1784	2.598842
6147.3308	2.612084
6147.4832	2.629109
6147.6356	2.625682
6147.788	2.608745
6147.9404	2.604396
6148.0928	2.610341
6148.2452	2.612174
6148.3976	2.603288
6148.55	2.589033
6148.7024	2.589784
6148.8548	2.591276
6149.0072	2.587365
6149.1596	2.599849
6149.312	2.616397
6149.4644	2.621704
6149.6168	2.620431
6149.7692	2.620201
6149.9216	2.626179
6150.074	2.633981
6150.2264	2.626684
6150.3788	2.564806
6150.5312	2.524604
6150.6836	2.515652
6150.836	2.499633
6150.9884	2.494438
6151.1408	2.506941
6151.2932	2.528824
6151.4456	2.564958
6151.598	2.571896
6151.7504	2.564199
6151.9028	2.554808
6152.0552	2.54036
6152.2076	2.540649
6152.36	2.572549
6152.5124	2.592156
6152.6648	2.606883
6152.8172	2.603667
6152.9696	2.599246
6153.122	2.590371
6153.2744	2.59152
6153.4268	2.582561
6153.5792	2.563115
6153.7316	2.570531
6153.884	2.572479
6154.0364	2.594543
6154.1888	2.61946
6154.3412	2.615479
6154.4936	2.613472
6154.646	2.619993
6154.7984	2.623815
6154.9508	2.627361
6155.1032	2.628076
6155.2556	2.640607
6155.408	2.643699
6155.5604	2.627242
6155.7128	2.598931
6155.8652	2.534015
6156.0176	2.525875
6156.17	2.604372
6156.3224	2.587217
6156.4748	2.548088
6156.6272	2.543464
6156.7796	2.570848
6156.932	2.587544
6157.0844	2.582333
6157.2368	2.578101
6157.3892	2.576372
6157.5416	2.566884
6157.694	2.565301
6157.8464	2.564836
6157.9988	2.566351
6158.1512	2.570743
6158.3036	2.580559
6158.456	2.588003
6158.6084	2.588123
6158.7608	2.584995
6158.9132	2.584165
6159.0656	2.580315
6159.218	2.580108
6159.3704	2.588431
6159.5228	2.592142
6159.6752	2.589528
6159.8276	2.591138
6159.98	2.587799
6160.1324	2.537119
6160.2848	2.498343
6160.4372	2.499341
6160.5896	2.494931
6160.742	2.481392
6160.8944	2.481489
6161.0468	2.491689
6161.1992	2.499907
6161.3516	2.516641
6161.504	2.540868
6161.6564	2.602127
6161.8088	2.616127
6161.9612	2.609859
6162.1136	2.606567
6162.266	2.612356
6162.4184	2.618483
6162.5708	2.617583
6162.7232	2.608502
6162.8756	2.599976
6163.028	2.596177
6163.1804	2.611945
6163.3328	2.631858
6163.4852	2.656772
6163.6376	2.666238
6163.79	2.667785
6163.9424	2.672612
6164.0948	2.671557
6164.2472	2.654656
6164.3996	2.647171
6164.552	2.566022
6164.7044	2.472998
6164.8568	2.398453
6165.0092	2.376214
6165.1616	2.339921
6165.314	2.351799
6165.4664	2.415546
6165.6188	2.472165
6165.7712	2.525664
6165.9236	2.538845
6166.076	2.538018
6166.2284	2.533352
6166.3808	2.553549
6166.5332	2.58914
6166.6856	2.630093
6166.838	2.649502
6166.9904	2.666021
6167.1428	2.671999
6167.2952	2.668528
6167.4476	2.664394
6167.6	2.649473
6167.7524	2.53185
6167.9048	2.457101
6168.0572	2.487646
6168.2096	2.551197
6168.362	2.608423
6168.5144	2.612636
6168.6668	2.605436
6168.8192	2.599006
6168.9716	2.578455
6169.124	2.537376
6169.2764	2.479988
6169.4288	2.462159
6169.5812	2.494383
6169.7336	2.553164
6169.886	2.672662
6170.0384	2.703604
6170.1908	2.689436
6170.3432	2.668182
6170.4956	2.679432
6170.648	2.672916
6170.8004	2.642603
6170.9528	2.615698
6171.1052	2.61324
6171.2576	2.565177
6171.41	2.575335
6171.5624	2.555996
6171.7148	2.542961
6171.8672	2.542632
6172.0196	2.547719
6172.172	2.559845
6172.3244	2.563186
6172.4768	2.589152
6172.6292	2.612848
6172.7816	2.617753
6172.934	2.612572
6173.0864	2.600317
6173.2388	2.601468
6173.3912	2.600425
6173.5436	2.586422
6173.696	2.584722
6173.8484	2.585335
6174.0008	2.592345
6174.1532	2.60529
6174.3056	2.600042
6174.458	2.57714
