Profundidade[m]	Taxa_de_sedimentacao[cm/ka]
6166.6856	12.33009709
6166.838	12.33009709
6166.9904	12.33009709
6167.1428	12.34008097
6167.2952	12.33009709
6167.4476	12.33009709
6167.6	12.33009709
6167.7524	12.33009709
6167.9048	12.33009709
6168.0572	12.33009709
6168.2096	12.34008097
6168.362	12.33009709
6168.5144	12.33009709
6168.6668	12.33009709
6168.8192	12.33009709
6168.9716	12.33009709
6169.124	12.34008097
6169.2764	12.33009709
6169.4288	12.33009709
6169.5812	12.33009709
6169.7336	12.33009709
6169.886	12.33009709
6170.0384	12.34008097
6170.1908	12.33009709
6170.3432	12.33009709
6170.4956	12.33009709
6170.648	12.33009709
6170.8004	12.33009709
6170.9528	12.34008097
6171.1052	12.33009709
6171.2576	12.33009709
6171.41	12.33009709
6171.5624	12.33009709
6171.7148	12.33009709
6171.8672	12.34008097
6172.0196	12.33009709
6172.172	12.33009709
6172.3244	12.33009709
6172.4768	12.33009709
6172.6292	12.33009709
6172.7816	12.34008097
6172.934	12.33009709
6173.0864	12.33009709
6173.2388	12.33009709
6173.3912	12.33009709
6173.5436	12.33009709
6173.696	12.34008097
6173.8484	12.33009709
6174.0008	12.33009709
6174.1532	12.33009709
6174.3056	12.33009709
6174.458	12.33009709
6174.6104	12.34008097
6174.7628	12.33009709
6174.9152	12.33009709
6175.0676	12.33009709
6175.22	12.33009709
6175.3724	12.33009709
6175.5248	12.34008097
6175.6772	12.33009709
6175.8296	12.33009709
6175.982	12.33009709
6176.1344	12.33009709
6176.2868	12.33009709
6176.4392	12.34008097
6176.5916	12.33009709
6176.744	12.33009709
6176.8964	12.33009709
6177.0488	12.33009709
6177.2012	12.33009709
6177.3536	12.33009709
6177.506	12.34008097
6177.6584	12.33009709
6177.8108	12.33009709
6177.9632	12.33009709
6178.1156	12.33009709
6178.268	12.33009709
6178.4204	12.34008097
6178.5728	12.33009709
6178.7252	12.33009709
6178.8776	12.33009709
6179.03	12.33009709
6179.1824	12.33009709
6179.3348	12.34008097
6179.4872	12.33009709
6179.6396	12.33009709
6179.792	12.33009709
6179.9444	12.33009709
6180.0968	12.33009709
6180.2492	12.34008097
6180.4016	12.33009709
6180.554	12.33009709
6180.7064	12.33009709
6180.8588	12.33009709
6181.0112	12.33009709
6181.1636	12.34008097
6181.316	12.33009709
6181.4684	12.33009709
6181.6208	12.33009709
6181.7732	12.33009709
6181.9256	12.33009709
6182.078	12.34008097
6182.2304	12.33009709
6182.3828	12.33009709
6182.5352	12.33009709
6182.6876	12.33009709
6182.84	12.33009709
6182.9924	12.34008097
6183.1448	12.33009709
6183.2972	12.33009709
6183.4496	12.33009709
6183.602	12.33009709
6183.7544	12.33009709
6183.9068	12.34008097
6184.0592	12.33009709
6184.2116	12.33009709
6184.364	12.33009709
6184.5164	12.33009709
6184.6688	12.33009709
6184.8212	12.34008097
6184.9736	12.33009709
6185.126	12.33009709
6185.2784	12.33009709
6185.4308	12.33009709
6185.5832	12.33009709
6185.7356	12.33009709
6185.888	12.34008097
6186.0404	12.33009709
6186.1928	12.33009709
6186.3452	12.33009709
6186.4976	12.33009709
6186.65	12.33009709
6186.8024	12.34008097
6186.9548	12.33009709
6187.1072	12.33009709
6187.2596	12.33009709
6187.412	12.33009709
6187.5644	12.33009709
6187.7168	12.34008097
6187.8692	12.33009709
6188.0216	12.33009709
6188.174	12.33009709
6188.3264	12.33009709
6188.4788	12.33009709
6188.6312	12.34008097
6188.7836	12.33009709
6188.936	12.33009709
6189.0884	12.33009709
6189.2408	12.33009709
6189.3932	12.33009709
6189.5456	12.34008097
6189.698	12.33009709
6189.8504	12.33009709
6190.0028	12.33009709
6190.1552	12.33009709
6190.3076	12.33009709
6190.46	12.34008097
6190.6124	12.33009709
6190.7648	12.33009709
6190.9172	12.33009709
6191.0696	12.33009709
6191.222	12.33009709
6191.3744	12.34008097
6191.5268	12.33009709
6191.6792	12.33009709
6191.8316	12.33009709
6191.984	12.33009709
6192.1364	12.33009709
6192.2888	12.34008097
6192.4412	12.33009709
6192.5936	12.33009709
6192.746	12.33009709
6192.8984	12.33009709
6193.0508	12.33009709
6193.2032	12.34008097
6193.3556	12.33009709
6193.508	12.33009709
6193.6604	12.33009709
6193.8128	12.33009709
6193.9652	12.33009709
6194.1176	12.33009709
6194.27	12.34008097
6194.4224	12.33009709
6194.5748	12.33009709
6194.7272	12.33009709
6194.8796	12.33009709
6195.032	12.33009709
6195.1844	12.34008097
6195.3368	12.33009709
6195.4892	12.33009709
6195.6416	12.33009709
6195.794	12.33009709
6195.9464	12.33009709
6196.0988	12.34008097
6196.2512	12.33009709
6196.4036	12.33009709
6196.556	12.33009709
6196.7084	12.33009709
6196.8608	12.33009709
6197.0132	12.34008097
6197.1656	12.33009709
6197.318	12.33009709
6197.4704	12.33009709
6197.6228	12.33009709
6197.7752	12.33009709
6197.9276	12.34008097
6198.08	12.33009709
6198.2324	12.33009709
6198.3848	12.33009709
6198.5372	12.33009709
6198.6896	12.33009709
6198.842	12.34008097
6198.9944	12.33009709
6199.1468	12.33009709
6199.2992	12.33009709
6199.4516	12.33009709
6199.604	12.33009709
6199.7564	12.34008097
6199.9088	12.33009709
6200.0612	12.33009709
6200.2136	12.33009709
6200.366	12.33009709
6200.5184	12.33009709
6200.6708	12.34008097
6200.8232	12.33009709
6200.9756	12.33009709
6201.128	12.33009709
6201.2804	12.33009709
6201.4328	12.33009709
6201.5852	12.34008097
6201.7376	12.33009709
6201.89	12.33009709
6202.0424	12.33009709
6202.1948	12.33009709
6202.3472	12.33009709
6202.4996	12.34008097
6202.652	12.33009709
6202.8044	12.33009709
6202.9568	12.33009709
6203.1092	12.33009709
6203.2616	12.33009709
6203.414	12.33009709
6203.5664	12.34008097
6203.7188	12.33009709
6203.8712	12.33009709
6204.0236	12.33009709
6204.176	12.33009709
6204.3284	12.33009709
6204.4808	12.34008097
6204.6332	12.33009709
6204.7856	12.33009709
6204.938	12.33009709
6205.0904	12.33009709
6205.2428	12.33009709
6205.3952	12.34008097
6205.5476	12.33009709
6205.7	12.33009709
6205.8524	12.33009709
6206.0048	12.33009709
6206.1572	12.33009709
6206.3096	12.34008097
6206.462	12.33009709
6206.6144	12.33009709
6206.7668	12.33009709
6206.9192	12.33009709
6207.0716	12.33009709
6207.224	12.34008097
6207.3764	12.33009709
6207.5288	12.33009709
6207.6812	12.33009709
6207.8336	12.33009709
6207.986	12.33009709
6208.1384	12.34008097
6208.2908	12.33009709
6208.4432	12.33009709
6208.5956	12.33009709
6208.748	12.33009709
6208.9004	12.33009709
6209.0528	12.34008097
6209.2052	12.33009709
6209.3576	12.33009709
6209.51	12.33009709
6209.6624	12.33009709
6209.8148	12.33009709
6209.9672	12.34008097
6210.1196	12.33009709
6210.272	12.33009709
6210.4244	12.33009709
6210.5768	12.33009709
6210.7292	12.33009709
6210.8816	12.34008097
6211.034	12.33009709
6211.1864	12.33009709
6211.3388	12.33009709
6211.4912	12.33009709
6211.6436	12.33009709
6211.796	12.33009709
6211.9484	12.34008097
6212.1008	12.33009709
6212.2532	12.33009709
6212.4056	12.33009709
6212.558	12.33009709
6212.7104	12.33009709
6212.8628	12.34008097
6213.0152	12.33009709
6213.1676	12.33009709
6213.32	12.33009709
6213.4724	12.33009709
6213.6248	12.33009709
6213.7772	12.34008097
6213.9296	12.33009709
6214.082	12.33009709
6214.2344	12.33009709
6214.3868	12.33009709
6214.5392	12.33009709
6214.6916	12.34008097
6214.844	12.33009709
6214.9964	12.33009709
6215.1488	12.33009709
6215.3012	12.33009709
6215.4536	12.33009709
6215.606	12.34008097
6215.7584	12.33009709
6215.9108	12.33009709
6216.0632	12.33009709
6216.2156	12.33009709
6216.368	12.33009709
6216.5204	12.34008097
6216.6728	12.33009709
6216.8252	12.33009709
6216.9776	12.33009709
6217.13	12.33009709
6217.2824	12.33009709
6217.4348	12.34008097
6217.5872	12.33009709
6217.7396	12.33009709
6217.892	12.33009709
6218.0444	12.33009709
6218.1968	12.33009709
6218.3492	12.34008097
6218.5016	12.33009709
6218.654	12.33009709
6218.8064	12.33009709
6218.9588	12.33009709
6219.1112	12.33009709
6219.2636	12.34008097
6219.416	12.33009709
6219.5684	12.33009709
6219.7208	12.33009709
6219.8732	12.33009709
6220.0256	12.33009709
6220.178	12.33009709
6220.3304	12.34008097
6220.4828	12.33009709
6220.6352	12.33009709
6220.7876	12.33009709
6220.94	12.33009709
6221.0924	12.33009709
6221.2448	12.34008097
6221.3972	12.33009709
6221.5496	12.33009709
6221.702	12.33009709
6221.8544	12.33009709
6222.0068	12.33009709
6222.1592	12.34008097
6222.3116	12.33009709
6222.464	12.33009709
6222.6164	12.33009709
6222.7688	12.33009709
6222.9212	12.33009709
6223.0736	12.34008097
6223.226	12.33009709
6223.3784	12.33009709
6223.5308	12.33009709
6223.6832	12.33009709
6223.8356	12.33009709
6223.988	12.34008097
6224.1404	12.33009709
6224.2928	12.33009709
6224.4452	12.33009709
6224.5976	12.33009709
6224.75	12.33009709
6224.9024	12.34008097
6225.0548	12.33009709
6225.2072	12.33009709
6225.3596	12.33009709
6225.512	12.33009709
6225.6644	12.33009709
6225.8168	12.34008097
6225.9692	12.33009709
6226.1216	12.33009709
6226.274	12.33009709
6226.4264	12.33009709
6226.5788	12.33009709
6226.7312	12.34008097
6226.8836	12.33009709
6227.036	12.33009709
6227.1884	12.33009709
6227.3408	12.33009709
6227.4932	12.33009709
6227.6456	12.34008097
6227.798	12.33009709
6227.9504	12.33009709
6228.1028	12.33009709
6228.2552	12.33009709
6228.4076	12.33009709
6228.56	12.34008097
6228.7124	12.33009709
6228.8648	12.33009709
6229.0172	12.33009709
6229.1696	12.33009709
6229.322	12.33009709
6229.4744	12.33009709
6229.6268	12.34008097
6229.7792	12.33009709
6229.9316	12.33009709
6230.084	12.33009709
6230.2364	12.33009709
6230.3888	12.33009709
6230.5412	12.34008097
6230.6936	12.33009709
6230.846	12.33009709
6230.9984	12.33009709
6231.1508	12.33009709
6231.3032	12.33009709
6231.4556	12.34008097
6231.608	12.33009709
6231.7604	12.33009709
6231.9128	12.33009709
6232.0652	12.33009709
6232.2176	12.33009709
6232.37	12.34008097
6232.5224	12.33009709
6232.6748	12.33009709
6232.8272	12.33009709
6232.9796	12.33009709
6233.132	12.33009709
6233.2844	12.34008097
6233.4368	12.33009709
6233.5892	12.33009709
6233.7416	12.33009709
6233.894	12.33009709
6234.0464	12.33009709
6234.1988	12.34008097
6234.3512	12.33009709
6234.5036	12.33009709
6234.656	12.33009709
6234.8084	12.33009709
6234.9608	12.33009709
6235.1132	12.34008097
6235.2656	12.33009709
6235.418	12.33009709
6235.5704	12.33009709
6235.7228	12.33009709
6235.8752	12.33009709
6236.0276	12.34008097
6236.18	12.33009709
6236.3324	12.33009709
6236.4848	12.33009709
6236.6372	12.33009709
6236.7896	12.33009709
6236.942	12.34008097
6237.0944	12.33009709
6237.2468	12.33009709
6237.3992	12.33009709
6237.5516	12.33009709
6237.704	12.33009709
6237.8564	12.33009709
6238.0088	12.34008097
6238.1612	12.33009709
6238.3136	12.33009709
6238.466	12.33009709
6238.6184	12.33009709
6238.7708	12.33009709
6238.9232	12.34008097
6239.0756	12.33009709
6239.228	12.33009709
6239.3804	12.33009709
6239.5328	12.33009709
6239.6852	12.33009709
6239.8376	12.34008097
6239.99	12.33009709
6240.1424	12.33009709
6240.2948	12.33009709
6240.4472	12.33009709
6240.5996	12.33009709
6240.752	12.34008097
6240.9044	12.33009709
6241.0568	12.33009709
6241.2092	12.33009709
6241.3616	12.33009709
6241.514	12.33009709
6241.6664	12.34008097
6241.8188	12.33009709
6241.9712	12.33009709
6242.1236	12.33009709
6242.276	12.33009709
6242.4284	12.33009709
6242.5808	12.34008097
6242.7332	12.33009709
6242.8856	12.33009709
6243.038	12.33009709
6243.1904	12.33009709
6243.3428	12.33009709
6243.4952	12.34008097
6243.6476	12.33009709
6243.8	12.33009709
6243.9524	12.33009709
6244.1048	12.33009709
6244.2572	12.33009709
6244.4096	12.34008097
6244.562	12.33009709
6244.7144	12.33009709
6244.8668	12.33009709
6245.0192	12.33009709
6245.1716	12.33009709
6245.324	12.34008097
6245.4764	12.33009709
6245.6288	12.33009709
6245.7812	12.33009709
6245.9336	12.33009709
6246.086	12.33009709
6246.2384	12.33009709
6246.3908	12.34008097
6246.5432	12.33009709
6246.6956	12.33009709
6246.848	12.33009709
6247.0004	12.33009709
6247.1528	12.33009709
6247.3052	12.34008097
6247.4576	12.33009709
6247.61	12.33009709
6247.7624	12.33009709
6247.9148	12.33009709
6248.0672	12.33009709
6248.2196	12.34008097
6248.372	12.33009709
6248.5244	12.33009709
6248.6768	12.33009709
6248.8292	12.33009709
6248.9816	12.33009709
6249.134	12.34008097
6249.2864	12.33009709
6249.4388	12.33009709
6249.5912	12.33009709
6249.7436	12.33009709
6249.896	12.33009709
6250.0484	12.34008097
6250.2008	12.33009709
6250.3532	12.33009709
6250.5056	12.33009709
6250.658	12.33009709
6250.8104	12.33009709
6250.9628	12.34008097
6251.1152	12.33009709
6251.2676	12.33009709
6251.42	12.33009709
6251.5724	12.33009709
6251.7248	12.33009709
6251.8772	12.34008097
6252.0296	12.33009709
6252.182	12.33009709
6252.3344	12.33009709
6252.4868	12.33009709
6252.6392	12.33009709
6252.7916	12.34008097
6252.944	12.33009709
6253.0964	12.33009709
6253.2488	12.33009709
6253.4012	12.33009709
6253.5536	12.33009709
6253.706	12.34008097
6253.8584	12.33009709
6254.0108	12.33009709
6254.1632	12.33009709
6254.3156	12.33009709
6254.468	12.33009709
6254.6204	12.34008097
6254.7728	12.33009709
6254.9252	12.33009709
6255.0776	12.33009709
6255.23	12.33009709
6255.3824	12.33009709
6255.5348	12.33009709
6255.6872	12.34008097
6255.8396	12.33009709
6255.992	12.33009709
6256.1444	12.33009709
6256.2968	12.33009709
6256.4492	12.33009709
6256.6016	12.34008097
6256.754	12.33009709
6256.9064	12.33009709
6257.0588	12.33009709
6257.2112	12.33009709
6257.3636	12.33009709
6257.516	12.34008097
6257.6684	12.33009709
6257.8208	12.33009709
6257.9732	12.33009709
6258.1256	12.33009709
6258.278	12.33009709
6258.4304	12.34008097
6258.5828	12.33009709
6258.7352	12.33009709
6258.8876	12.33009709
6259.04	12.33009709
6259.1924	12.33009709
6259.3448	12.34008097
6259.4972	12.33009709
6259.6496	12.33009709
6259.802	12.33009709
6259.9544	12.33009709
6260.1068	12.33009709
6260.2592	12.34008097
6260.4116	12.33009709
6260.564	12.33009709
6260.7164	12.33009709
6260.8688	12.33009709
6261.0212	12.33009709
6261.1736	12.34008097
6261.326	12.33009709
6261.4784	12.33009709
6261.6308	12.33009709
6261.7832	12.33009709
6261.9356	12.33009709
6262.088	12.34008097
6262.2404	12.33009709
6262.3928	12.33009709
6262.5452	12.33009709
6262.6976	12.33009709
6262.85	12.33009709
6263.0024	12.34008097
6263.1548	12.33009709
6263.3072	12.33009709
6263.4596	12.33009709
6263.612	12.33009709
6263.7644	12.33009709
6263.9168	12.33009709
6264.0692	12.34008097
6264.2216	12.33009709
6264.374	12.33009709
6264.5264	12.33009709
6264.6788	12.33009709
6264.8312	12.33009709
6264.9836	12.34008097
6265.136	12.33009709
6265.2884	12.33009709
6265.4408	12.33009709
6265.5932	12.33009709
6265.7456	12.33009709
6265.898	12.34008097
6266.0504	12.33009709
6266.2028	12.33009709
6266.3552	12.33009709
6266.5076	12.33009709
6266.66	12.33009709
6266.8124	12.34008097
6266.9648	12.33009709
6267.1172	12.33009709
6267.2696	12.33009709
6267.422	12.33009709
6267.5744	12.33009709
6267.7268	12.34008097
6267.8792	12.33009709
6268.0316	12.33009709
6268.184	12.33009709
6268.3364	12.33009709
6268.4888	12.33009709
6268.6412	12.34008097
6268.7936	12.33009709
6268.946	12.33009709
6269.0984	12.33009709
6269.2508	12.33009709
6269.4032	12.33009709
6269.5556	12.34008097
6269.708	12.33009709
6269.8604	12.33009709
6270.0128	12.33009709
6270.1652	12.33009709
6270.3176	12.33009709
6270.47	12.34008097
6270.6224	12.33009709
6270.7748	12.33009709
6270.9272	12.33009709
6271.0796	12.33009709
6271.232	12.33009709
6271.3844	12.34008097
6271.5368	12.33009709
6271.6892	12.33009709
6271.8416	12.33009709
6271.994	12.33009709
6272.1464	12.33009709
6272.2988	12.33009709
6272.4512	12.34008097
6272.6036	12.33009709
6272.756	12.33009709
6272.9084	12.33009709
6273.0608	12.33009709
6273.2132	12.33009709
6273.3656	12.34008097
6273.518	12.33009709
6273.6704	12.33009709
6273.8228	12.33009709
6273.9752	12.33009709
6274.1276	12.33009709
6274.28	12.34008097
6274.4324	12.33009709
6274.5848	12.33009709
6274.7372	12.33009709
6274.8896	12.33009709
6275.042	12.33009709
6275.1944	12.34008097
6275.3468	12.33009709
6275.4992	12.33009709
6275.6516	12.33009709
6275.804	12.33009709
6275.9564	12.33009709
6276.1088	12.34008097
6276.2612	12.33009709
6276.4136	12.33009709
6276.566	12.33009709
6276.7184	12.33009709
6276.8708	12.33009709
6277.0232	12.34008097
6277.1756	12.33009709
6277.328	12.33009709
6277.4804	12.33009709
6277.6328	12.33009709
6277.7852	12.33009709
6277.9376	12.34008097
6278.09	12.33009709
6278.2424	12.33009709
6278.3948	12.33009709
6278.5472	12.33009709
6278.6996	12.33009709
6278.852	12.34008097
6279.0044	12.33009709
6279.1568	12.33009709
6279.3092	12.33009709
6279.4616	12.33009709
6279.614	12.33009709
6279.7664	12.34008097
6279.9188	12.33009709
6280.0712	12.33009709
6280.2236	12.33009709
6280.376	12.33009709
6280.5284	12.33009709
6280.6808	12.34008097
6280.8332	12.33009709
6280.9856	12.33009709
6281.138	12.33009709
6281.2904	12.33009709
6281.4428	12.33009709
6281.5952	12.33009709
6281.7476	12.34008097
6281.9	12.33009709
6282.0524	12.33009709
6282.2048	12.33009709
6282.3572	12.33009709
6282.5096	12.33009709
6282.662	12.34008097
6282.8144	12.33009709
6282.9668	12.33009709
6283.1192	12.33009709
6283.2716	12.33009709
6283.424	12.33009709
6283.5764	12.34008097
6283.7288	12.33009709
6283.8812	12.33009709
6284.0336	12.33009709
6284.186	12.33009709
6284.3384	12.33009709
6284.4908	12.34008097
6284.6432	12.33009709
6284.7956	12.33009709
6284.948	12.33009709
6285.1004	12.33009709
6285.2528	12.33009709
6285.4052	12.34008097
6285.5576	12.33009709
6285.71	12.33009709
6285.8624	12.33009709
6286.0148	12.33009709
6286.1672	12.33009709
6286.3196	12.34008097
6286.472	12.33009709
6286.6244	12.33009709
6286.7768	12.33009709
6286.9292	12.33009709
6287.0816	12.33009709
6287.234	12.34008097
6287.3864	12.33009709
6287.5388	12.33009709
6287.6912	12.33009709
6287.8436	12.33009709
6287.996	12.33009709
6288.1484	12.34008097
6288.3008	12.33009709
6288.4532	12.33009709
6288.6056	12.33009709
6288.758	12.33009709
6288.9104	12.33009709
6289.0628	12.34008097
6289.2152	12.33009709
6289.3676	12.33009709
6289.52	12.33009709
6289.6724	12.33009709
6289.8248	12.33009709
6289.9772	12.33009709
6290.1296	12.34008097
6290.282	12.33009709
6290.4344	12.33009709
6290.5868	12.33009709
6290.7392	12.33009709
6290.8916	12.33009709
6291.044	12.34008097
6291.1964	12.33009709
6291.3488	12.33009709
6291.5012	12.33009709
6291.6536	12.33009709
6291.806	12.33009709
6291.9584	12.34008097
6292.1108	12.33009709
6292.2632	12.33009709
6292.4156	12.33009709
6292.568	12.33009709
6292.7204	12.33009709
6292.8728	12.34008097
6293.0252	12.33009709
6293.1776	12.33009709
6293.33	12.33009709
6293.4824	12.33009709
6293.6348	12.33009709
6293.7872	12.34008097
6293.9396	12.33009709
6294.092	12.33009709
6294.2444	12.33009709
6294.3968	12.33009709
6294.5492	12.33009709
6294.7016	12.34008097
6294.854	12.33009709
6295.0064	12.33009709
6295.1588	12.33009709
6295.3112	12.33009709
6295.4636	12.33009709
6295.616	12.34008097
6295.7684	12.33009709
6295.9208	12.33009709
6296.0732	12.33009709
6296.2256	12.33009709
6296.378	12.33009709
6296.5304	12.34008097
6296.6828	12.33009709
6296.8352	12.33009709
6296.9876	12.33009709
6297.14	12.33009709
6297.2924	12.33009709
6297.4448	12.34008097
6297.5972	12.33009709
6297.7496	12.33009709
6297.902	12.33009709
6298.0544	12.33009709
6298.2068	12.33009709
6298.3592	12.33009709
6298.5116	12.34008097
6298.664	12.33009709
6298.8164	12.33009709
6298.9688	12.33009709
6299.1212	12.33009709
6299.2736	12.33009709
6299.426	12.34008097
6299.5784	12.33009709
6299.7308	12.33009709
6299.8832	12.33009709
6300.0356	12.33009709
6300.188	12.33009709
6300.3404	12.34008097
6300.4928	12.33009709
6300.6452	12.33009709
6300.7976	12.33009709
6300.95	12.33009709
6301.1024	12.33009709
6301.2548	12.34008097
6301.4072	12.33009709
6301.5596	12.33009709
6301.712	12.33009709
6301.8644	12.33009709
6302.0168	12.33009709
6302.1692	12.34008097
6302.3216	12.33009709
6302.474	12.33009709
6302.6264	12.33009709
6302.7788	12.33009709
6302.9312	12.33009709
6303.0836	12.34008097
6303.236	12.33009709
6303.3884	12.33009709
6303.5408	12.33009709
6303.6932	12.33009709
6303.8456	12.33009709
6303.998	12.34008097
6304.1504	12.33009709
6304.3028	12.33009709
6304.4552	12.33009709
6304.6076	12.33009709
6304.76	12.33009709
6304.9124	12.34008097
6305.0648	12.33009709
6305.2172	12.33009709
6305.3696	12.33009709
6305.522	12.33009709
6305.6744	12.33009709
6305.8268	12.34008097
6305.9792	12.33009709
6306.1316	12.33009709
6306.284	12.33009709
6306.4364	12.33009709
6306.5888	12.33009709
6306.7412	12.34008097
6306.8936	12.33009709
6307.046	12.33009709
6307.1984	12.33009709
6307.3508	12.33009709
6307.5032	12.33009709
6307.6556	12.33009709
6307.808	12.34008097
6307.9604	12.33009709
6308.1128	12.33009709
6308.2652	12.33009709
6308.4176	12.33009709
6308.57	12.33009709
6308.7224	12.34008097
6308.8748	12.33009709
6309.0272	12.33009709
6309.1796	12.33009709
6309.332	12.33009709
6309.4844	12.33009709
6309.6368	12.34008097
6309.7892	12.33009709
6309.9416	12.33009709
6310.094	12.33009709
6310.2464	12.33009709
6310.3988	12.33009709
6310.5512	12.34008097
6310.7036	12.33009709
6310.856	12.33009709
6311.0084	12.33009709
6311.1608	12.33009709
6311.3132	12.33009709
6311.4656	12.34008097
6311.618	12.33009709
6311.7704	12.33009709
6311.9228	12.33009709
6312.0752	12.33009709
6312.2276	12.33009709
6312.38	12.34008097
6312.5324	12.33009709
6312.6848	12.33009709
6312.8372	12.33009709
6312.9896	12.33009709
6313.142	12.33009709
6313.2944	12.34008097
6313.4468	12.33009709
6313.5992	12.33009709
6313.7516	12.33009709
6313.904	12.33009709
6314.0564	12.33009709
6314.2088	12.34008097
6314.3612	12.33009709
6314.5136	12.33009709
6314.666	12.33009709
6314.8184	12.33009709
6314.9708	12.33009709
6315.1232	12.34008097
6315.2756	12.33009709
6315.428	12.33009709
6315.5804	12.33009709
6315.7328	12.33009709
6315.8852	12.33009709
6316.0376	12.33009709
6316.19	12.34008097
6316.3424	12.33009709
6316.4948	12.33009709
6316.6472	12.33009709
6316.7996	12.33009709
6316.952	12.33009709
6317.1044	12.34008097
6317.2568	12.33009709
6317.4092	12.33009709
6317.5616	12.33009709
6317.714	12.33009709
6317.8664	12.33009709
6318.0188	12.34008097
6318.1712	12.33009709
6318.3236	12.33009709
6318.476	12.33009709
6318.6284	12.33009709
6318.7808	12.33009709
6318.9332	12.34008097
6319.0856	12.33009709
6319.238	12.33009709
6319.3904	12.33009709
6319.5428	12.33009709
6319.6952	12.33009709
6319.8476	12.34008097
6320	12.33009709
6320.1524	12.33009709
6320.3048	12.33009709
6320.4572	12.33009709
6320.6096	12.33009709
6320.762	12.34008097
6320.9144	12.33009709
6321.0668	12.33009709
6321.2192	12.33009709
6321.3716	12.33009709
6321.524	12.33009709
6321.6764	12.34008097
6321.8288	12.33009709
6321.9812	12.33009709
6322.1336	12.33009709
6322.286	12.33009709
6322.4384	12.33009709
6322.5908	12.34008097
6322.7432	12.33009709
6322.8956	12.33009709
6323.048	12.33009709
6323.2004	12.33009709
6323.3528	12.33009709
6323.5052	12.34008097
6323.6576	12.33009709
6323.81	12.33009709
6323.9624	12.33009709
6324.1148	12.33009709
6324.2672	12.33009709
6324.4196	12.33009709
6324.572	12.34008097
6324.7244	12.33009709
6324.8768	12.33009709
6325.0292	12.33009709
6325.1816	12.33009709
6325.334	12.33009709
6325.4864	12.34008097
6325.6388	12.33009709
6325.7912	12.33009709
6325.9436	12.33009709
6326.096	12.33009709
6326.2484	12.33009709
6326.4008	12.34008097
6326.5532	12.33009709
6326.7056	12.33009709
6326.858	12.33009709
6327.0104	12.33009709
6327.1628	12.33009709
6327.3152	12.34008097
6327.4676	12.33009709
6327.62	12.33009709
6327.7724	12.33009709
6327.9248	12.33009709
6328.0772	12.33009709
6328.2296	12.34008097
6328.382	12.33009709
6328.5344	12.33009709
6328.6868	12.33009709
6328.8392	12.33009709
6328.9916	12.33009709
6329.144	12.34008097
6329.2964	12.33009709
6329.4488	12.33009709
6329.6012	12.33009709
6329.7536	12.33009709
6329.906	12.33009709
6330.0584	12.34008097
6330.2108	12.33009709
6330.3632	12.33009709
6330.5156	12.33009709
6330.668	12.33009709
6330.8204	12.33009709
6330.9728	12.34008097
6331.1252	12.33009709
6331.2776	12.33009709
6331.43	12.33009709
6331.5824	12.33009709
6331.7348	12.33009709
6331.8872	12.34008097
6332.0396	12.33009709
6332.192	12.33009709
6332.3444	12.33009709
6332.4968	12.33009709
6332.6492	12.33009709
6332.8016	12.34008097
6332.954	12.33009709
6333.1064	12.33009709
6333.2588	12.33009709
6333.4112	12.33009709
6333.5636	12.33009709
6333.716	12.33009709
6333.8684	12.34008097
6334.0208	12.33009709
6334.1732	12.33009709
6334.3256	12.33009709
6334.478	12.33009709
6334.6304	12.33009709
6334.7828	12.34008097
6334.9352	12.33009709
6335.0876	12.33009709
6335.24	12.33009709
6335.3924	12.33009709
6335.5448	12.33009709
6335.6972	12.34008097
6335.8496	12.33009709
6336.002	12.33009709
6336.1544	12.33009709
6336.3068	12.33009709
6336.4592	12.33009709
6336.6116	12.34008097
6336.764	12.33009709
6336.9164	12.33009709
6337.0688	12.33009709
6337.2212	12.33009709
6337.3736	12.33009709
6337.526	12.34008097
6337.6784	12.33009709
6337.8308	12.33009709
6337.9832	12.33009709
6338.1356	12.33009709
6338.288	12.33009709
6338.4404	12.34008097
6338.5928	12.33009709
6338.7452	12.33009709
6338.8976	12.33009709
6339.05	12.33009709
6339.2024	12.33009709
6339.3548	12.34008097
6339.5072	12.33009709
6339.6596	12.33009709
6339.812	12.33009709
6339.9644	12.33009709
6340.1168	12.33009709
6340.2692	12.34008097
6340.4216	12.33009709
6340.574	12.33009709
6340.7264	12.33009709
6340.8788	12.33009709
6341.0312	12.33009709
6341.1836	12.34008097
6341.336	12.33009709
6341.4884	12.33009709
6341.6408	12.33009709
6341.7932	12.33009709
6341.9456	12.33009709
6342.098	12.33009709
6342.2504	12.34008097
6342.4028	12.33009709
6342.5552	12.33009709
6342.7076	12.33009709
6342.86	12.33009709
6343.0124	12.33009709
6343.1648	12.34008097
6343.3172	12.33009709
6343.4696	12.33009709
6343.622	12.33009709
6343.7744	12.33009709
6343.9268	12.33009709
6344.0792	12.34008097
6344.2316	12.33009709
6344.384	12.33009709
6344.5364	12.33009709
6344.6888	12.33009709
6344.8412	12.33009709
6344.9936	12.34008097
6345.146	12.33009709
6345.2984	12.33009709
6345.4508	12.33009709
6345.6032	12.33009709
6345.7556	12.33009709
6345.908	12.34008097
6346.0604	12.33009709
6346.2128	12.33009709
6346.3652	12.33009709
6346.5176	12.33009709
6346.67	12.33009709
6346.8224	12.34008097
6346.9748	12.33009709
