Profundidade[m]	Idade[Ma]
5287.0328	88.7301559
5287.1852	88.7341358
5287.3376	88.7381157
5287.49	88.7420955
5287.6424	88.7460754
5287.7948	88.7500553
5287.9472	88.7540352
5288.0996	88.758015
5288.252	88.7619949
5288.4044	88.7659748
5288.5568	88.7699546
5288.7092	88.7739345
5288.8616	88.7779144
5289.014	88.7818943
5289.1664	88.7858741
5289.3188	88.789854
5289.4712	88.7938339
5289.6236	88.7978138
5289.776	88.8017936
5289.9284	88.8057735
5290.0808	88.8097534
5290.2332	88.8137332
5290.3856	88.8177131
5290.538	88.821693
5290.6904	88.8256729
5290.8428	88.8296527
5290.9952	88.8336326
5291.1476	88.8376125
5291.3	88.8415924
5291.4524	88.8455722
5291.6048	88.8495521
5291.7572	88.853532
5291.9096	88.8575118
5292.062	88.8614917
5292.2144	88.8654716
5292.3668	88.8694515
5292.5192	88.8734313
5292.6716	88.8774112
5292.824	88.8813911
5292.9764	88.885371
5293.1288	88.8893508
5293.2812	88.8933307
5293.4336	88.8973106
5293.586	88.9012904
5293.7384	88.9052703
5293.8908	88.9092502
5294.0432	88.9132301
5294.1956	88.9172099
5294.348	88.9211898
5294.5004	88.9251697
5294.6528	88.9291496
5294.8052	88.9331294
5294.9576	88.9371093
5295.11	88.9410892
5295.2624	88.945069
5295.4148	88.9490489
5295.5672	88.9530288
5295.7196	88.9570087
5295.872	88.9609885
5296.0244	88.9649684
5296.1768	88.9689483
5296.3292	88.9729282
5296.4816	88.976908
5296.634	88.9808879
5296.7864	88.9848678
5296.9388	88.9888476
5297.0912	88.9928275
5297.2436	88.9968074
5297.396	89.0007873
5297.5484	89.0047671
5297.7008	89.008747
5297.8532	89.0127269
5298.0056	89.0167068
5298.158	89.0206866
5298.3104	89.0246665
5298.4628	89.0286464
5298.6152	89.0326262
5298.7676	89.0366061
5298.92	89.040586
5299.0724	89.0445659
5299.2248	89.0485457
5299.3772	89.0525256
5299.5296	89.0565055
5299.682	89.0604854
5299.8344	89.0644652
5299.9868	89.0684451
5300.1392	89.072425
5300.2916	89.0764048
5300.444	89.0803847
5300.5964	89.0843646
5300.7488	89.0883445
5300.9012	89.0923243
5301.0536	89.0963042
5301.206	89.1002841
5301.3584	89.1042639
5301.5108	89.1082438
5301.6632	89.1122237
5301.8156	89.1162036
5301.968	89.1201834
5302.1204	89.1241633
5302.2728	89.1281432
5302.4252	89.1321231
5302.5776	89.1361029
5302.73	89.1400828
5302.8824	89.1440627
5303.0348	89.1480425
5303.1872	89.1520224
5303.3396	89.1560023
5303.492	89.1599822
5303.6444	89.163962
5303.7968	89.1679419
5303.9492	89.1719218
5304.1016	89.1759017
5304.254	89.1798815
5304.4064	89.1838614
5304.5588	89.1878413
5304.7112	89.1918211
5304.8636	89.195801
5305.016	89.1997809
5305.1684	89.2037608
5305.3208	89.2077406
5305.4732	89.2117205
5305.6256	89.2157004
5305.778	89.2196803
5305.9304	89.2236601
5306.0828	89.22764
5306.2352	89.2316199
5306.3876	89.2355997
5306.54	89.2395796
5306.6924	89.2435595
5306.8448	89.2475394
5306.9972	89.2515192
5307.1496	89.2554991
5307.302	89.259479
5307.4544	89.2634589
5307.6068	89.2674387
5307.7592	89.2714186
5307.9116	89.2753985
5308.064	89.2793783
5308.2164	89.2833582
5308.3688	89.2873381
5308.5212	89.291318
5308.6736	89.2952978
5308.826	89.2992777
5308.9784	89.3032576
5309.1308	89.3072375
5309.2832	89.3112173
5309.4356	89.3151972
5309.588	89.3191771
5309.7404	89.3231569
5309.8928	89.3271368
5310.0452	89.3311167
5310.1976	89.3350966
5310.35	89.3390764
5310.5024	89.3430563
5310.6548	89.3470362
5310.8072	89.3510161
5310.9596	89.3549959
5311.112	89.3589758
5311.2644	89.3629557
5311.4168	89.3669355
5311.5692	89.3709154
5311.7216	89.3748953
5311.874	89.3788752
5312.0264	89.382855
5312.1788	89.3868349
5312.3312	89.3908148
5312.4836	89.3947946
5312.636	89.3987745
5312.7884	89.4027544
5312.9408	89.4067343
5313.0932	89.4107141
5313.2456	89.414694
5313.398	89.4186739
5313.5504	89.4226538
5313.7028	89.4266336
5313.8552	89.4306135
5314.0076	89.4345934
5314.16	89.4385732
5314.3124	89.4425531
5314.4648	89.446533
5314.6172	89.4505129
5314.7696	89.4544927
5314.922	89.4584726
5315.0744	89.4624525
5315.2268	89.4664324
5315.3792	89.4704122
5315.5316	89.4743921
5315.684	89.478372
5315.8364	89.4823518
5315.9888	89.4863317
5316.1412	89.4903116
5316.2936	89.4942915
5316.446	89.4982713
5316.5984	89.5022512
5316.7508	89.5062311
5316.9032	89.510211
5317.0556	89.5141908
5317.208	89.5181707
5317.3604	89.5221506
5317.5128	89.5261304
5317.6652	89.5301103
5317.8176	89.5340902
5317.97	89.5380701
5318.1224	89.5420499
5318.2748	89.5460298
5318.4272	89.5500097
5318.5796	89.5539896
5318.732	89.5579694
5318.8844	89.5619493
5319.0368	89.5659292
5319.1892	89.569909
5319.3416	89.5738889
5319.494	89.5778688
5319.6464	89.5818487
5319.7988	89.5858285
5319.9512	89.5898084
5320.1036	89.5937883
5320.256	89.5977682
5320.4084	89.601748
5320.5608	89.6057279
5320.7132	89.6097078
5320.8656	89.6136876
5321.018	89.6176675
5321.1704	89.6216474
5321.3228	89.6256273
5321.4752	89.6296071
5321.6276	89.633587
5321.78	89.6375669
5321.9324	89.6415468
5322.0848	89.6455266
5322.2372	89.6495065
5322.3896	89.6534864
5322.542	89.6574662
5322.6944	89.6614461
5322.8468	89.665426
5322.9992	89.6694059
5323.1516	89.6733857
5323.304	89.6773656
5323.4564	89.6813455
5323.6088	89.6853254
5323.7612	89.6893052
5323.9136	89.6932851
5324.066	89.697265
5324.2184	89.7012448
5324.3708	89.7052247
5324.5232	89.7092046
5324.6756	89.7131845
5324.828	89.7171643
5324.9804	89.7211442
5325.1328	89.7251241
5325.2852	89.7291039
5325.4376	89.7330838
5325.59	89.7370637
5325.7424	89.7410436
5325.8948	89.7450234
5326.0472	89.7490033
5326.1996	89.7529832
5326.352	89.7569631
5326.5044	89.7609429
5326.6568	89.7649228
5326.8092	89.7689027
5326.9616	89.7728825
5327.114	89.7768624
5327.2664	89.7808423
5327.4188	89.7848222
5327.5712	89.788802
5327.7236	89.7927819
5327.876	89.7967618
5328.0284	89.8007417
5328.1808	89.8047215
5328.3332	89.8087014
5328.4856	89.8126813
5328.638	89.8166611
5328.7904	89.820641
5328.9428	89.8246209
5329.0952	89.8286008
5329.2476	89.8325806
5329.4	89.8365605
5329.5524	89.8405404
5329.7048	89.8445203
5329.8572	89.8485001
5330.0096	89.85248
5330.162	89.8564599
5330.3144	89.8604397
5330.4668	89.8644196
5330.6192	89.8683995
5330.7716	89.8723794
5330.924	89.8763592
5331.0764	89.8803391
5331.2288	89.884319
5331.3812	89.8882989
5331.5336	89.8922787
5331.686	89.8962586
5331.8384	89.9002385
5331.9908	89.9042183
5332.1432	89.9081982
5332.2956	89.9121781
5332.448	89.916158
5332.6004	89.9201378
5332.7528	89.9241177
5332.9052	89.9280976
5333.0576	89.9320775
5333.21	89.9360573
5333.3624	89.9400372
5333.5148	89.9440171
5333.6672	89.9479969
5333.8196	89.9519768
5333.972	89.9559567
5334.1244	89.9599366
5334.2768	89.9639164
5334.4292	89.9678963
5334.5816	89.9718762
5334.734	89.9758561
5334.8864	89.9798359
5335.0388	89.9838158
5335.1912	89.9877957
5335.3436	89.9917755
5335.496	89.9957554
5335.6484	89.9997353
5335.8008	90.0037152
5335.9532	90.007695
5336.1056	90.0116749
5336.258	90.0156548
5336.4104	90.0196346
5336.5628	90.0236145
5336.7152	90.0275944
5336.8676	90.0315743
5337.02	90.0355541
5337.1724	90.039534
5337.3248	90.0435139
5337.4772	90.0474938
5337.6296	90.0514736
5337.782	90.0554535
5337.9344	90.0594334
5338.0868	90.0634132
5338.2392	90.0673931
5338.3916	90.071373
5338.544	90.0753529
5338.6964	90.0793327
5338.8488	90.0833126
5339.0012	90.0872925
5339.1536	90.0912724
5339.306	90.0952522
5339.4584	90.0992321
5339.6108	90.103212
5339.7632	90.1071918
5339.9156	90.1111717
5340.068	90.1151516
5340.2204	90.1191315
5340.3728	90.1231113
5340.5252	90.1270912
5340.6776	90.1310711
5340.83	90.135051
5340.9824	90.1390308
5341.1348	90.1430107
5341.2872	90.1469906
5341.4396	90.1509704
5341.592	90.1549503
5341.7444	90.1589302
5341.8968	90.1629101
5342.0492	90.1668899
5342.2016	90.1708698
5342.354	90.1748497
5342.5064	90.1788296
5342.6588	90.1828094
5342.8112	90.1867893
5342.9636	90.1907692
5343.116	90.194749
5343.2684	90.1987289
5343.4208	90.2027088
5343.5732	90.2066887
5343.7256	90.2106685
5343.878	90.2146484
5344.0304	90.2186283
5344.1828	90.2226082
5344.3352	90.226588
5344.4876	90.2305679
5344.64	90.2345478
5344.7924	90.2385276
5344.9448	90.2425075
5345.0972	90.2464874
5345.2496	90.2504673
5345.402	90.2544471
5345.5544	90.258427
5345.7068	90.2624069
5345.8592	90.2663868
5346.0116	90.2703666
5346.164	90.2743465
5346.3164	90.2783264
5346.4688	90.2823062
5346.6212	90.2862861
5346.7736	90.290266
5346.926	90.2942459
5347.0784	90.2982257
5347.2308	90.3022056
5347.3832	90.3061855
5347.5356	90.3101654
5347.688	90.3141452
5347.8404	90.3181251
5347.9928	90.322105
5348.1452	90.3260848
5348.2976	90.3300647
5348.45	90.3340446
5348.6024	90.3380245
5348.7548	90.3420043
5348.9072	90.3459842
5349.0596	90.3499641
5349.212	90.3539439
5349.3644	90.3579238
5349.5168	90.3619037
5349.6692	90.3658836
5349.8216	90.3698634
5349.974	90.3738433
5350.1264	90.3778232
5350.2788	90.3818031
5350.4312	90.3857829
5350.5836	90.3897628
5350.736	90.3937427
5350.8884	90.3977225
5351.0408	90.4017024
5351.1932	90.4056823
5351.3456	90.4096622
5351.498	90.413642
5351.6504	90.4176219
5351.8028	90.4216018
5351.9552	90.4255817
5352.1076	90.4295615
5352.26	90.4335414
5352.4124	90.4375213
5352.5648	90.4415011
5352.7172	90.445481
5352.8696	90.4494609
5353.022	90.4534408
5353.1744	90.4574206
5353.3268	90.4614005
5353.4792	90.4653804
5353.6316	90.4693603
5353.784	90.4733401
5353.9364	90.47732
5354.0888	90.4812999
5354.2412	90.4852797
5354.3936	90.4892596
5354.546	90.4932395
5354.6984	90.4972194
5354.8508	90.5011992
5355.0032	90.5051791
5355.1556	90.509159
5355.308	90.5131389
5355.4604	90.5171187
5355.6128	90.5210986
5355.7652	90.5250785
5355.9176	90.5290583
5356.07	90.5330382
5356.2224	90.5370181
5356.3748	90.540998
5356.5272	90.5449778
5356.6796	90.5489577
5356.832	90.5529376
5356.9844	90.5569175
5357.1368	90.5608973
5357.2892	90.5648772
5357.4416	90.5688571
5357.594	90.5728369
5357.7464	90.5768168
5357.8988	90.5807967
5358.0512	90.5847766
5358.2036	90.5887564
5358.356	90.5927363
5358.5084	90.5967162
5358.6608	90.6006961
5358.8132	90.6046759
5358.9656	90.6086558
5359.118	90.6126357
5359.2704	90.6166155
5359.4228	90.6205954
5359.5752	90.6245753
5359.7276	90.6285552
5359.88	90.632535
5360.0324	90.6365149
5360.1848	90.6404948
5360.3372	90.6444746
5360.4896	90.6484545
5360.642	90.6524344
5360.7944	90.6564143
5360.9468	90.6603941
5361.0992	90.664374
5361.2516	90.6683539
5361.404	90.6723338
5361.5564	90.6763136
5361.7088	90.6802935
5361.8612	90.6842734
5362.0136	90.6882532
5362.166	90.6922331
5362.3184	90.696213
5362.4708	90.7001929
5362.6232	90.7041727
5362.7756	90.7081526
5362.928	90.7121325
5363.0804	90.7161124
5363.2328	90.7200922
5363.3852	90.7240721
5363.5376	90.728052
5363.69	90.7320318
5363.8424	90.7360117
5363.9948	90.7399916
5364.1472	90.7439715
5364.2996	90.7479513
5364.452	90.7519312
5364.6044	90.7559111
5364.7568	90.759891
5364.9092	90.7638708
5365.0616	90.7678507
5365.214	90.7718306
5365.3664	90.7758104
5365.5188	90.7797903
5365.6712	90.7837702
5365.8236	90.7877501
5365.976	90.7917299
5366.1284	90.7957098
5366.2808	90.7996897
5366.4332	90.8036696
5366.5856	90.8076494
5366.738	90.8116293
5366.8904	90.8156092
5367.0428	90.819589
5367.1952	90.8235689
5367.3476	90.8275488
5367.5	90.8315287
5367.6524	90.8355085
5367.8048	90.8394884
5367.9572	90.8434683
5368.1096	90.8474482
5368.262	90.851428
5368.4144	90.8554079
5368.5668	90.8593878
5368.7192	90.8633676
5368.8716	90.8673475
5369.024	90.8713274
5369.1764	90.8753073
5369.3288	90.8792871
5369.4812	90.883267
5369.6336	90.8872469
5369.786	90.8912268
5369.9384	90.8952066
5370.0908	90.8991865
5370.2432	90.9031664
5370.3956	90.9071462
5370.548	90.9111261
5370.7004	90.915106
5370.8528	90.9190859
5371.0052	90.9230657
5371.1576	90.9270456
5371.31	90.9310255
5371.4624	90.9350054
5371.6148	90.9389852
5371.7672	90.9429651
5371.9196	90.946945
5372.072	90.9509248
5372.2244	90.9549047
5372.3768	90.9588846
5372.5292	90.9628645
5372.6816	90.9668443
5372.834	90.9708242
5372.9864	90.9748041
5373.1388	90.9787839
5373.2912	90.9827638
5373.4436	90.9867437
5373.596	90.9907236
5373.7484	90.9947034
5373.9008	90.9986833
5374.0532	91.0026632
5374.2056	91.0066431
5374.358	91.0106229
5374.5104	91.0146028
5374.6628	91.0185827
5374.8152	91.0225625
5374.9676	91.0265424
5375.12	91.0305223
5375.2724	91.0345022
5375.4248	91.038482
5375.5772	91.0424619
5375.7296	91.0464418
5375.882	91.0504217
5376.0344	91.0544015
5376.1868	91.0583814
5376.3392	91.0623613
5376.4916	91.0663411
5376.644	91.070321
5376.7964	91.0743009
5376.9488	91.0782808
5377.1012	91.0822606
5377.2536	91.0862405
5377.406	91.0902204
5377.5584	91.0942003
5377.7108	91.0981801
5377.8632	91.10216
5378.0156	91.1061399
5378.168	91.1101197
5378.3204	91.1140996
5378.4728	91.1180795
5378.6252	91.1220594
5378.7776	91.1260392
5378.93	91.1300191
5379.0824	91.133999
5379.2348	91.1379789
5379.3872	91.1419587
5379.5396	91.1459386
5379.692	91.1499185
5379.8444	91.1538983
5379.9968	91.1578782
5380.1492	91.1618581
5380.3016	91.165838
5380.454	91.1698178
5380.6064	91.1737977
5380.7588	91.1777776
5380.9112	91.1817575
5381.0636	91.1857373
5381.216	91.1897172
5381.3684	91.1936971
5381.5208	91.1976769
5381.6732	91.2016568
5381.8256	91.2056367
5381.978	91.2096166
5382.1304	91.2135964
5382.2828	91.2175763
5382.4352	91.2215562
5382.5876	91.2255361
5382.74	91.2295159
5382.8924	91.2334958
5383.0448	91.2374757
5383.1972	91.2414555
5383.3496	91.2454354
5383.502	91.2494153
5383.6544	91.2533952
5383.8068	91.257375
5383.9592	91.2613549
5384.1116	91.2653348
5384.264	91.2693146
5384.4164	91.2732945
5384.5688	91.2772744
5384.7212	91.2812543
5384.8736	91.2852341
5385.026	91.289214
5385.1784	91.2931939
5385.3308	91.2971738
5385.4832	91.3011536
5385.6356	91.3051335
5385.788	91.3091134
5385.9404	91.3130932
5386.0928	91.3170731
5386.2452	91.321053
5386.3976	91.3250329
5386.55	91.3290127
5386.7024	91.3329926
5386.8548	91.3369725
5387.0072	91.3409524
5387.1596	91.3449322
5387.312	91.3489121
5387.4644	91.352892
5387.6168	91.3568718
5387.7692	91.3608517
5387.9216	91.3648316
5388.074	91.3688115
5388.2264	91.3727913
5388.3788	91.3767712
5388.5312	91.3807511
5388.6836	91.384731
5388.836	91.3887108
5388.9884	91.3926907
5389.1408	91.3966706
5389.2932	91.4006504
5389.4456	91.4046303
5389.598	91.4086102
5389.7504	91.4125901
5389.9028	91.4165699
5390.0552	91.4205498
5390.2076	91.4245297
5390.36	91.4285096
5390.5124	91.4324894
5390.6648	91.4364693
5390.8172	91.4404492
5390.9696	91.444429
5391.122	91.4484089
5391.2744	91.4523888
5391.4268	91.4563687
5391.5792	91.4603485
5391.7316	91.4643284
5391.884	91.4683083
5392.0364	91.4722882
5392.1888	91.476268
5392.3412	91.4802479
5392.4936	91.4842278
5392.646	91.4882076
5392.7984	91.4921875
5392.9508	91.4961674
5393.1032	91.5001473
5393.2556	91.5041271
5393.408	91.508107
5393.5604	91.5120869
5393.7128	91.5160668
5393.8652	91.5200466
5394.0176	91.5240265
5394.17	91.5280064
5394.3224	91.5319862
5394.4748	91.5359661
5394.6272	91.539946
5394.7796	91.5439259
5394.932	91.5479057
5395.0844	91.5518856
5395.2368	91.5558655
5395.3892	91.5598454
5395.5416	91.5638252
5395.694	91.5678051
5395.8464	91.571785
5395.9988	91.5757648
5396.1512	91.5797447
5396.3036	91.5837246
5396.456	91.5877045
5396.6084	91.5916843
5396.7608	91.5956642
5396.9132	91.5996441
5397.0656	91.6036239
5397.218	91.6076038
5397.3704	91.6115837
5397.5228	91.6155636
5397.6752	91.6195434
5397.8276	91.6235233
5397.98	91.6275032
5398.1324	91.6314831
5398.2848	91.6354629
5398.4372	91.6394428
5398.5896	91.6434227
5398.742	91.6474025
5398.8944	91.6513824
5399.0468	91.6553623
5399.1992	91.6593422
5399.3516	91.663322
5399.504	91.6673019
5399.6564	91.6712818
5399.8088	91.6752617
5399.9612	91.6792415
5400.1136	91.6832214
5400.266	91.6872013
5400.4184	91.6911811
5400.5708	91.695161
5400.7232	91.6991409
5400.8756	91.7031208
5401.028	91.7071006
5401.1804	91.7110805
5401.3328	91.7150604
5401.4852	91.7190403
5401.6376	91.7230201
5401.79	91.727
5401.9424	91.7309799
5402.0948	91.7349597
5402.2472	91.7389396
5402.3996	91.7429195
5402.552	91.7468994
5402.7044	91.7508792
5402.8568	91.7548591
5403.0092	91.758839
5403.1616	91.7628189
5403.314	91.7667987
5403.4664	91.7707786
5403.6188	91.7747585
5403.7712	91.7787383
5403.9236	91.7827182
5404.076	91.7866981
5404.2284	91.790678
5404.3808	91.7946578
5404.5332	91.7986377
5404.6856	91.8026176
5404.838	91.8065975
5404.9904	91.8105773
5405.1428	91.8145572
5405.2952	91.8185371
5405.4476	91.8225169
5405.6	91.8264968
5405.7524	91.8304767
5405.9048	91.8344566
5406.0572	91.8384364
5406.2096	91.8424163
5406.362	91.8463962
5406.5144	91.8503761
5406.6668	91.8543559
5406.8192	91.8583358
5406.9716	91.8623157
5407.124	91.8662955
5407.2764	91.8702754
5407.4288	91.8742553
5407.5812	91.8782352
5407.7336	91.882215
5407.886	91.8861949
5408.0384	91.8901748
5408.1908	91.8941546
5408.3432	91.8981345
5408.4956	91.9021144
5408.648	91.9060943
5408.8004	91.9100741
5408.9528	91.914054
5409.1052	91.9180339
5409.2576	91.9220138
5409.41	91.9259936
5409.5624	91.9299735
5409.7148	91.9339534
5409.8672	91.9379332
5410.0196	91.9419131
5410.172	91.945893
5410.3244	91.9498729
5410.4768	91.9538527
5410.6292	91.9578326
5410.7816	91.9618125
5410.934	91.9657924
5411.0864	91.9697722
5411.2388	91.9737521
5411.3912	91.977732
5411.5436	91.9817118
5411.696	91.9856917
5411.8484	91.9896716
5412.0008	91.9936515
5412.1532	91.9976313
5412.3056	92.0016112
5412.458	92.0055911
5412.6104	92.009571
5412.7628	92.0135508
5412.9152	92.0175307
5413.0676	92.0215106
5413.22	92.0254904
5413.3724	92.0294703
5413.5248	92.0334502
5413.6772	92.0374301
5413.8296	92.0414099
5413.982	92.0453898
5414.1344	92.0493697
5414.2868	92.0533496
5414.4392	92.0573294
5414.5916	92.0613093
5414.744	92.0652892
5414.8964	92.069269
5415.0488	92.0732489
5415.2012	92.0772288
5415.3536	92.0812087
5415.506	92.0851885
5415.6584	92.0891684
5415.8108	92.0931483
5415.9632	92.0971282
5416.1156	92.101108
5416.268	92.1050879
5416.4204	92.1090678
5416.5728	92.1130476
5416.7252	92.1170275
5416.8776	92.1210074
5417.03	92.1249873
5417.1824	92.1289671
5417.3348	92.132947
5417.4872	92.1369269
5417.6396	92.1409068
5417.792	92.1448866
5417.9444	92.1488665
5418.0968	92.1528464
5418.2492	92.1568262
5418.4016	92.1608061
5418.554	92.164786
5418.7064	92.1687659
5418.8588	92.1727457
5419.0112	92.1767256
5419.1636	92.1807055
5419.316	92.1846854
5419.4684	92.1886652
5419.6208	92.1926451
5419.7732	92.196625
5419.9256	92.2006048
5420.078	92.2045847
5420.2304	92.2085646
5420.3828	92.2125445
5420.5352	92.2165243
5420.6876	92.2205042
5420.84	92.2244841
5420.9924	92.2284639
5421.1448	92.2324438
5421.2972	92.2364237
5421.4496	92.2404036
5421.602	92.2443834
5421.7544	92.2483633
5421.9068	92.2523432
5422.0592	92.2563231
5422.2116	92.2603029
5422.364	92.2642828
5422.5164	92.2682627
